PPO	SAC	TD3	DDPG
15.3762570637793	0.13132000674759628	14.818069393170571	8.503913422485159
15.372988023617916	-0.007166787098816918	14.777935653939824	8.944931051946629
15.383482529435574	-0.004760438482318559	14.810988846724761	10.789125007587412
15.369433964879223	0.00038120322951180896	14.793321319651927	9.005453038478281
15.373456663547616	0.002529822910839521	14.891631018849171	10.821797326983445
15.377520318750555	0.020107208610309377	14.899170968075795	8.581633895360923
15.372403682808196	-0.0138974225480979	14.857347709125047	8.641479865323568
15.390956177496916	-0.06720488262668371	14.763856672312023	8.95207197601516
15.371743704178616	-0.0019761529733022705	14.835763586375304	10.503122908436099
15.385391347140551	-0.05933255776902982	14.829023421730692	10.581562022566283
