PPO	SAC	TD3	DDPG
73.27677747789373	0.167149734228384	70.84778916759625	25.754414492375236
73.2713550106113	0.6284406216356491	70.35698823645652	25.75387333442098
73.19472006506359	-1.999786707288341	70.6135333408099	25.73534147870082
73.25469450148339	0.4642074900959473	70.52649688301877	26.551227596719347
73.21342681512036	-0.11604982562025887	70.82994004706478	26.094995963531353
73.22187660509023	0.7500746595900455	70.48670005962418	26.314984492777594
73.23492079617476	-0.07515181562681378	70.26050721405623	25.927227716769796
73.31842621395303	1.3791257021819445	70.12021639379797	26.566476059559598
73.20723748291326	-1.360962611085484	70.74038546279235	25.550437193554284
73.23888080409442	0.1629527518889272	70.78499468696111	26.62370433804564
