x,y,xdot,ydot
0.8700746399999999,-0.0612894,-0.00873577540908129,-0.17048542847562972
0.869987282245909,-0.0629942542847563,-0.005287791521892099,-0.16913687405436295
0.8699344043306901,-0.06468562302529993,-0.0013574510379812544,-0.1663974188994961
0.8699208298203103,-0.06634959721429488,-0.001154905568318155,-0.16267343521807243
0.869909280764627,-0.0679763315664756,-0.002434010198937001,-0.1588826457549846
0.8698849406626377,-0.06956515802402545,-0.004187923280350193,-0.15523453189710357
0.8698430614298341,-0.07111750334299649,-0.0060985233468479946,-0.15158329407693574
0.8697820761963657,-0.07263333628376585,-0.0080887099326018,-0.14790301228119665
0.8697011890970398,-0.07411236640657781,-0.010005682511710032,-0.14408276169510445
0.8696011322719227,-0.07555319402352886,-0.01184089347287071,-0.14047938985905434
0.869482723337194,-0.0769579879221194,-0.013724163243594708,-0.1373233434699256
0.8693454817047581,-0.07833122135681865,-0.01569023516973842,-0.13474630256011352
0.8691885793530607,-0.07967868438241979,-0.017589321257650437,-0.1326554605950595
0.8690126861404842,-0.08100523898837038,-0.01844354036682675,-0.12930851704798627
0.8688282507368159,-0.08229832415885024,-0.019707567662323684,-0.12582172801568134
0.8686311750601927,-0.08355654143900706,-0.021409668569983272,-0.12260051351649306
0.8684170783744929,-0.084782546574172,-0.022648221223008542,-0.11942599540004402
0.8681905961622628,-0.08597680652817244,-0.02418928695671183,-0.11604194291408992
0.8679487032926957,-0.08713722595731334,-0.025712882633115355,-0.11282157312731603
