ax,ay
-0.30999017,0.52032626
-0.31051192,0.5265118
-0.29592124,0.5161599
-0.29537743,0.5200643
-0.29798084,0.525295
-0.2974647,0.5291894
-0.29782075,0.5350873
-0.2897868,0.5299065
-0.28300837,0.53072673
-0.28251618,0.5350843
-0.28190652,0.53896594
-0.28144464,0.54333955
-0.28209177,0.54019296
-0.2732832,0.5418437
-0.2682403,0.5451172
-0.2675556,0.5494755
-0.26700443,0.55386573
-0.27127945,0.5582087
-0.2609032,0.551093
-0.25395077,0.55281425
-0.24953867,0.55684817
-0.25117308,0.56360936
-0.2567001,0.56850636
-0.24913642,0.56112105
-0.2418911,0.56260175
-0.2352212,0.56593484
-0.23552705,0.5710216
-0.24157159,0.579685
-0.24995178,0.58432984
-0.23700505,0.58107656
-0.23127131,0.583987
-0.22818308,0.5871151
-0.2288725,0.592652
-0.24660942,0.6027472
-0.23481344,0.5988453
-0.2267765,0.6014178
-0.22417043,0.6056488
-0.2223433,0.6093872
-0.24271041,0.62270415
-0.23037969,0.6176909
-0.22045721,0.6152906
-0.21552068,0.6172518
-0.2162597,0.62519765
-0.23826464,0.6444502
-0.22702995,0.6423478
-0.21711715,0.63719034
-0.21006754,0.6350771
-0.20603336,0.63580716
-0.23385249,0.66715956
-0.22202085,0.6622383
-0.21442248,0.659916
-0.20503753,0.65498495
-0.19860567,0.6534871
-0.229398,0.6902335
-0.2181802,0.6829374
-0.21057212,0.68074703
-0.20310289,0.67843235
-0.19418779,0.67414004
-0.22391543,0.7115083
-0.21588202,0.7068309
-0.20808093,0.70477325
-0.1983767,0.69984394
-0.19067012,0.69546825
-0.22044669,0.7332416
-0.21282761,0.73116535
-0.20277344,0.72650194
-0.19457605,0.72199994
-0.18670703,0.7199697
-0.21629399,0.7554439
-0.20843896,0.75350094
-0.20060843,0.7515819
-0.19217378,0.7472246
-0.18155843,0.74013937
-0.2110855,0.77859133
-0.20324597,0.77631456
-0.19495162,0.7719461
-0.18624729,0.76772594
-0.2117502,0.8125867
-0.20562994,0.8073114
-0.19891791,0.79982734
-0.19034337,0.7956051
-0.18161908,0.79139453
-0.20517386,0.8388395
-0.19897826,0.8319793
-0.19268994,0.82441014
-0.18721297,0.8219802
-0.17854846,0.8182748
-0.1990275,0.8667372
-0.19370824,0.85951847
-0.1872363,0.8521828
-0.18076324,0.84455
-0.1912361,0.8968649
-0.1894068,0.89274466
-0.18544963,0.88626385
-0.18048196,0.8795794
-0.17387278,0.87208873
-0.18052953,0.9226328
-0.17851742,0.9184411
-0.17420536,0.9118686
-0.17009765,0.9052276
-0.17545895,0.95672846
-0.17086223,0.95034194
-0.16651598,0.9436088
-0.16429754,0.9395347
-0.15982406,0.93280673
-0.16249329,0.9816408
-0.16021402,0.97738075
-0.15544689,0.9708373
-0.1532195,0.96650374
-0.15544528,1.0152736
-0.15078075,1.008584
-0.1483025,1.0041465
-0.143334,0.9974325
-0.14088981,0.9930271
-0.13979292,1.0411727
-0.13848919,1.0368377
-0.13401932,1.0303756
-0.13222316,1.0259682
-0.12417238,1.072512
-0.12228498,1.0683166
-0.120797075,1.0640925
-0.11616217,1.0571942
-0.10991339,1.1059058
-0.105218746,1.099222
-0.10313725,1.0951349
-0.10137443,1.0907294
-0.09173686,1.1367202
-0.08955216,1.1324563
-0.08736866,1.1282068
-0.085221566,1.1238712
-0.08006528,1.1170136
-0.072931044,1.1652138
-0.070458844,1.1607741
-0.06538434,1.1542282
-0.06272651,1.1497829
-0.05511787,1.1974965
