ax,ay
-1.1247727,2.0969112
-0.15247653,0.7847347
0.29692042,0.5435879
0.41905555,-0.16572812
0.06426802,-0.6546316
-0.19919401,-0.3503077
-0.18154196,-0.122942194
-0.18447225,-0.031317864
-0.14729998,-0.023509389
-0.14602493,-0.004314108
-0.14089756,-0.012093469
-0.182242,-0.009612248
-0.13324295,-0.01808812
-0.13317539,-0.017043123
-0.18366121,0.014619772
-0.12010364,-0.016223948
-0.12735973,-0.019399468
-0.16713633,0.009478337
-0.125077,0.00092080364
-0.17573665,0.04503989
-0.10993326,-0.023520803
-0.121919274,-0.022744574
-0.15378283,0.038098704
-0.123860516,-0.015785133
-0.16062003,0.07443956
-0.12525669,-0.014775825
-0.15050524,0.06410554
-0.1799335,0.106294796
-0.13066357,-0.010888177
-0.15696578,0.08167658
-0.18491082,0.11953436
-0.20073244,0.12711471
-0.22467811,0.14201052
-0.266487,0.16064803
-0.36589733,0.17754589
-0.6537145,0.15382731
-0.85566545,0.76700366
-0.23303878,1.3291811
-0.48658523,0.9948867
-0.3335346,1.0115912
-0.3941333,0.8548399
-0.33887795,0.83069694
-0.3449757,0.7501402
-0.34563676,0.68168575
-0.34536386,0.63028675
-0.3138284,0.64914507
-0.30669835,0.6242067
-0.3534752,0.54807687
-0.3067767,0.5882334
-0.28844443,0.5700257
-0.2842522,0.5194343
-0.2846146,0.4721779
-0.22063676,0.4358311
-0.2844111,0.33806938
-0.23153985,0.3235606
-0.23971748,0.23870713
-0.2417397,0.20484437
-0.24154104,0.18664436
-0.23592375,0.18266435
-0.19958234,0.098595805
-0.21714784,0.014174756
-0.219502,-0.011752001
-0.21295723,-0.11730638
-0.21546549,-0.07379933
-0.22025242,-0.147151
-0.22193637,-0.17478171
-0.2183355,-0.17951898
-0.20053056,-0.106137365
-0.24178158,-0.22405161
-0.21763074,-0.19597392
-0.2181506,-0.18822697
-0.22048688,-0.18528807
-0.21353287,-0.17474842
-0.20805943,-0.1682957
-0.20068869,-0.16289526
-0.19643804,-0.15754354
-0.18536982,-0.15279332
-0.2688237,-0.15222263
-0.105091795,-0.11906848
-0.24599257,-0.1406954
-0.18851651,-0.11446334
-0.1707463,-0.09930932
-0.24423072,-0.0880012
-0.13773857,-0.033906534
-0.22404683,-0.018992854
-0.20825732,0.023993
-0.23030192,0.058540676
-0.21005578,0.09941938
-0.23670387,0.104506
-0.20530882,0.11134589
-0.20376569,0.08534858
-0.202031,0.049599167
-0.2017911,0.008886395
-0.18296255,-0.014296543
-0.17776738,-0.036555167
-0.19082853,-0.057057604
-0.20627251,-0.06588342
-0.22152375,-0.068221234
-0.23057242,-0.062549725
-0.23509817,-0.053371243
-0.23170751,-0.039762046
-0.23867515,-0.026516316
-0.23772034,-0.036810532
-0.22821486,-0.038591247
-0.2489009,-0.088081785
-0.27280995,-0.15936108
-0.26844034,-0.16237621
-0.2992772,-0.22081189
-0.33654568,-0.2528927
-0.30492643,-0.20726556
-0.28631252,-0.1977884
-0.273224,-0.2152554
-0.27332994,-0.56163067
-0.19839369,-0.7636287
-0.20942895,-0.6708238
-0.23281881,-0.8481356
-0.41164055,-0.541436
-0.5182101,-0.49226075
-0.6954647,-0.234699
-0.5729179,0.2201034
-0.21330054,0.60382795
0.20448332,0.29439363
0.25021067,-0.30969462
-0.012971878,-0.4255878
-0.28928772,-0.39877012
-0.5323768,-0.19989058
-0.5962692,0.17587008
-0.30389926,0.66885906
0.21309744,0.12639058
0.22843966,-0.30137387
0.035088357,-0.37848574
-0.1783103,-0.3639231
-0.4039412,-0.2619951
-0.66077876,0.25751027
-0.36342138,0.7478266
0.13995244,0.3606198
0.28154317,-0.16546026
0.28667518,-0.5240603
0.101994954,-0.5548254
-0.10840949,-0.38976005
-0.23919864,-0.27855352
-0.513177,-0.12934178
-0.7225565,0.39623412
-0.48064,0.9743211
-0.038376413,0.7743645
0.27085936,0.10827742
0.36531925,-0.3475233
0.30299693,-0.6880267
0.12865388,-0.9914748
0.04615168,-0.7146267
-0.101211175,-0.2699196
-0.115248404,-0.08548612
-0.14231916,-0.0046265176
-0.11383604,-0.0007667691
-0.08619497,0.00048202559
-0.058733802,-0.013416724
-0.050264936,-0.07871842
-0.0372198,-0.051450513
-0.024776489,-0.12283794
-0.028938647,-0.13112308
-0.03573762,-0.12228524
-0.07932373,-0.019968256
-0.032914396,-0.10844556
-0.11205692,0.018563593
-0.015156241,-0.11037041
-0.11246464,0.004217967
-0.006772011,-0.1034132
-0.12392784,0.01355142
0.009434091,-0.11351437
-0.13468218,0.019382617
0.025916712,-0.12151399
-0.14496458,0.026432475
0.04197192,-0.10844329
-0.13448834,0.0022438308
0.043468595,-0.11567756
-0.15629129,0.02476334
0.068011485,-0.102081075
-0.13888894,0.010793293
0.073403016,-0.105102435
-0.14747459,0.01687647
-0.12826504,0.15541986
-0.00070551183,0.14450888
0.031001737,0.04161827
-0.05253561,0.046359025
0.13430426,-0.16496131
-0.18176383,-0.0018471307
0.102730066,-0.07020612
-0.11985969,0.028977085
-0.10675257,0.20012334
0.061258353,0.15160313
0.056265846,0.035455707
-0.048121314,0.06295269
-0.059162315,0.15655659
0.028913688,0.15077688
0.046145417,0.086496994
-0.010270384,0.08911454
-0.025835022,0.14771864
0.02691734,0.1525135
0.046516158,0.10267326
-0.002471433,0.1197393
-0.0038741117,0.1776612
0.06030964,0.14884953
0.039355703,0.12373312
0.27583903,-0.18603891
-0.11578042,0.03227533
0.23436387,0.002038956
0.009561094,0.051348727
0.25186828,-0.028477306
0.02120933,0.078257486
0.035259638,0.28140488
0.16500498,0.24742465
0.15128641,0.1572366
0.09699142,0.21773136
0.12699133,0.26853144
0.15121908,0.27450794
0.15687415,0.27034104
0.16035995,0.2868213
0.15275373,0.3402783
0.17694172,0.34315467
0.18277024,0.38380513
0.19003527,0.38214767
0.56910056,0.3821866
0.3561702,0.19023645
0.59559363,0.51267046
0.40358388,0.3506441
0.2591146,0.5924372
0.26196396,0.7994826
0.31437647,0.8423564
0.28843066,0.8979497
0.2440518,0.9985043
0.1828494,1.1374164
0.11033633,1.2734609
0.03201166,1.4083838
-0.097279556,1.5437357
-0.2692233,1.7089381
-0.44510326,1.8712517
-0.63802123,2.0412493
-0.833451,2.1659725
-1.1514747,2.2593236
-1.554705,2.2726905
-2.0336633,2.241653
-2.4961402,2.1537578
-2.99537,2.0048504
-3.542206,2.0078084
-3.7763085,1.9692484
-3.2344952,1.4190818
-3.278774,0.31574038
-3.543023,-0.30186203
-3.6039736,-0.56311816
-3.4241164,-0.79165405
-3.1145186,-0.989965
-2.9061852,-1.1232891
-2.8896422,-1.1217284
-3.0089934,-0.9500012
-3.0145905,-0.6416565
-1.9319689,-0.80479234
-1.6091394,-0.8961998
-1.4985805,-0.8901654
-1.4257324,-0.83966595
-1.3514969,-0.77707094
-1.255213,-0.68119323
-1.1566427,-0.61278266
-1.0667619,-0.55977154
-0.989171,-0.52835333
-0.9273126,-0.4910538
-0.8725671,-0.48175785
-0.504135,-0.40824583
-0.6264997,-0.50943005
-0.65905315,-0.57636535
-0.6612629,-0.66713786
-0.17379661,-0.7288349
-0.70973635,-0.9092954
-1.1225479,-1.0835452
-1.3479745,-0.9954927
-1.4744518,-0.93851167
-1.2272485,-0.8188279
-1.0765591,-0.547209
-0.54931,-0.31075877
-0.20535286,-0.02416051
-0.1691117,-0.31220683
-0.13597244,-0.06688925
-0.05364978,-0.13112795
