PPO	SAC	TD3	DDPG
141.13939335446054	74.02526909944388	214.987935064888	0.4146992003252248
140.35114669856986	73.38956759294776	215.2139599455458	-0.13130397919481912
140.54225821066956	73.81540204921485	214.6514476081881	-1.64764686534916
139.3752265317068	72.28733882158862	214.4954895286188	0.4823927445206029
141.49854166498383	73.69194305204145	214.87551396992532	-0.49020360920113026
142.74281708689236	73.18906999863081	214.36442604827513	0.022346822458308314
141.12014927771986	73.62962749451304	215.03579176559654	-0.00884861092152514
140.33174488054755	72.92776208317838	215.22404308016826	-0.05433221213212558
142.38648659010016	73.82192705428403	215.18687438196216	0.9387077019117346
141.32760333696547	73.26412044733583	214.24769836699136	0.4741888075829319
