Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
113	-89.3521	28.886507	-52.749695	-130.98344	1000.0	-3.0196192	0.0001228321	-3.0190525	-3.019916	456000	-1.3113022e-09	76.19537	-0.005219662	-5.1830597	1.2552377	0.0045781755	0.0435	79.0	240.05775094032288
114	-46.317677	19.142836	-22.81129	-70.85974	1000.0	-4.877897	9.962186e-05	-4.8774047	-4.8780603	460000	3.8146974e-09	15.246444	-0.0053660963	-2.8770065	1.3012459	0.003418827	0.02775	79.0	242.05479884147644
115	-27.84448	5.9428124	-17.708902	-32.708496	1000.0	-3.5046513	7.217857e-05	-3.5042598	-3.5048416	464000	7.390976e-09	3.8685753	-0.0016123577	-1.2120421	1.3319638	0.0028624781	0.0155	79.0	244.07682585716248
116	-30.457157	13.357665	-11.459438	-44.702076	1000.0	-2.5680676	9.339172e-05	-2.5675783	-2.568235	468000	5.9604646e-09	6.0879045	-0.00060673594	-0.27763987	1.3124962	0.0015266219	0.00625	79.0	246.09461498260498
117	-60.34767	23.271606	-27.735395	-82.55485	1000.0	-2.1124947	8.046343e-05	-2.1121814	-2.1127245	472000	1.5377998e-08	30.79937	-0.0029200623	-3.3209476	1.3226161	0.0033826774	0.02625	79.0	248.08755779266357
118	-41.49167	18.04774	-20.010254	-61.512165	1000.0	-3.677393	9.557185e-05	-3.6769536	-3.6776497	476000	-1.9669534e-08	8.812817	-0.001182295	-0.17371273	1.3076822	0.0014389799	0.0115	79.0	250.0968508720398
119	-56.62362	29.997519	-10.84308	-92.641525	1000.0	-3.3258653	9.673882e-05	-3.3254437	-3.3261237	480000	-2.3841857e-09	27.171139	-0.0019196536	-0.12528801	1.3227394	0.0030895234	0.032	79.0	252.19318079948425
120	-34.790337	21.229977	-13.830731	-69.840034	1000.0	-3.6364615	6.656117e-05	-3.6362617	-3.6366818	484000	-2.0861625e-08	8.263133	-0.0029214337	-1.2349005	1.3148414	0.004321788	0.0515	79.0	254.21830296516418
121	-46.22103	16.81481	-21.179287	-62.20734	1000.0	-2.6398647	0.00010499175	-2.6393988	-2.6400902	488000	-9.059906e-09	16.194897	-0.00185906	-0.082099915	1.294909	0.0009726231	0.01375	79.0	256.2055878639221
122	-37.555916	30.245352	-13.755148	-89.185394	1000.0	-2.3735259	6.593731e-05	-2.3731701	-2.3737206	492000	-2.193451e-08	19.47201	-0.0019860652	-0.0015354156	1.2955617	0.0009251989	0.01975	79.0	258.2009997367859
123	-66.05888	28.126764	-22.133081	-90.72203	1000.0	-2.4086685	9.332121e-05	-2.4082413	-2.4089007	496000	1.26361845e-08	41.36741	-0.002835573	-1.31847	1.3293105	0.0040875236	0.025	79.0	260.204628944397
124	-27.721754	3.6858692	-21.925606	-32.060036	1000.0	-3.4811742	5.333644e-05	-3.4808857	-3.4813454	500000	2.9802322e-08	4.3971553	-0.0027046388	-1.805995	1.3279916	0.0027055526	0.018	79.0	262.20122480392456
125	-25.186468	12.906986	-9.928504	-43.526756	1000.0	-2.2158442	6.0282266e-05	-2.215504	-2.216011	504000	6.7949295e-09	5.1029105	-0.002751577	-0.2825241	1.3292135	0.0059139044	0.02625	79.0	264.2017557621002
126	-30.791	23.003302	-10.176937	-69.80795	1000.0	-1.7054178	4.030467e-05	-1.7051842	-1.7055576	508000	-2.503395e-09	12.697593	-0.0020019547	-0.005883217	1.3615546	0.015016386	0.2415	4.0	265.92426085472107
127	-32.717907	6.3266225	-23.192036	-40.280243	1000.0	-1.6307008	3.404854e-05	-1.6305525	-1.6308529	512000	1.6212464e-08	3.6783695	-0.0035044977	-1.0180581	1.3629819	0.007866817	0.0635	79.0	267.9448356628418
128	-35.210323	20.01475	-14.009546	-57.598164	1000.0	-2.612423	7.46042e-05	-2.6120124	-2.6126032	516000	-1.6212464e-08	10.226609	-0.0015756723	-0.2307787	1.3411447	0.0036578872	0.02225	79.0	269.970773935318
129	-44.606785	21.880613	-20.309978	-79.74177	1000.0	-2.1418967	6.4114996e-05	-2.1415403	-2.1420965	520000	9.417534e-09	21.762915	-0.0032733998	-0.018457413	1.3302441	0.0041655777	0.0215	79.0	272.0064888000488
130	-43.131443	18.075577	-23.006878	-67.775185	1000.0	-2.2759612	4.331847e-05	-2.275778	-2.2760983	524000	7.390976e-09	15.762629	-0.003253659	-0.010705948	1.3288554	0.0028463362	0.01025	79.0	274.1723036766052
131	-24.988169	10.8109255	-10.910854	-41.288948	1000.0	-2.3790417	5.1705294e-05	-2.3786635	-2.3791966	528000	-3.695488e-09	5.3592334	-0.002659515	-0.5480828	1.3516034	0.00043034612	0.0185	79.0	276.3741648197174
132	-38.93138	37.93818	-14.605797	-104.557816	1000.0	-1.6368862	3.8564413e-05	-1.6365435	-1.6370245	532000	-1.180172e-08	30.190338	-0.0017641826	-0.14068604	1.358839	0.002363103	0.01625	79.0	278.49009680747986
133	-40.26644	18.303125	-13.045812	-57.46644	1000.0	-2.014582	4.4959936e-05	-2.0143542	-2.014736	536000	-9.536743e-09	11.938034	-0.0017355856	-0.009683609	1.3661298	0.00081760227	0.00375	79.0	280.5214238166809
134	-27.275135	8.076613	-14.718034	-37.26486	1000.0	-2.114158	3.5764537e-05	-2.1139622	-2.114276	540000	-3.8146974e-09	3.0212789	-0.001914048	-0.012448788	1.3570727	0.0007943071	0.017	79.0	282.5258369445801
135	-41.07754	17.45638	-17.207102	-64.986984	1000.0	-2.0008714	4.1557993e-05	-2.0006826	-2.0010967	544000	-1.6689301e-09	11.952218	-0.0051450813	-0.1001358	1.3512987	0.0031308585	0.0385	79.0	284.5972979068756
136	-50.22167	10.682931	-33.36764	-62.77452	1000.0	-2.323191	6.2510895e-05	-2.3229032	-2.323453	548000	-2.6226044e-09	18.500391	-0.0016067	-0.35513306	1.3964442	0.00236277	0.021	79.0	286.6151177883148
137	-40.82734	28.617088	-22.20065	-90.32901	1000.0	-2.9313016	9.8138895e-05	-2.9309714	-2.9319608	552000	8.5830685e-09	16.912954	-0.0033168164	-0.0045394897	1.3884804	0.0015483093	0.00975	79.0	288.60500383377075
138	-40.49156	31.21854	-12.516431	-92.32921	1000.0	-2.8650718	7.806928e-05	-2.8645217	-2.8652964	556000	3.0994416e-09	21.971588	-0.0041628946	-0.16863632	1.4036802	0.0008199414	0.027	79.0	290.60942792892456
139	-39.565193	27.195223	-17.61594	-86.0118	1000.0	-2.4456196	5.670328e-05	-2.4453096	-2.4457364	560000	1.5497208e-09	17.21761	-0.00016494286	-0.03709984	1.4381112	0.0021085646	0.0055	79.0	292.6113278865814
140	-49.866745	22.504484	-21.658367	-84.219795	1000.0	-2.6421137	8.077665e-05	-2.6417165	-2.6422987	564000	-2.1457671e-09	21.501469	-0.0038417596	-0.030376434	1.434033	0.0016798412	0.012	79.0	294.6432888507843
141	-64.15497	39.299282	-14.155067	-124.23643	1000.0	-2.819686	5.234697e-05	-2.8194015	-2.8198419	568000	1.0371208e-08	46.854996	-0.0014328117	-0.65226364	1.4557208	0.0015926551	0.00325	79.0	296.6444499492645
142	-60.993454	35.259693	-14.583603	-102.24474	1000.0	-3.6417677	0.0001789073	-3.641197	-3.6427717	572000	-6.198883e-09	33.654354	-0.0026508714	-0.05139923	1.4397932	0.0059068403	0.031	79.0	298.6333899497986
143	-41.624866	24.51649	-12.549456	-73.180855	1000.0	-3.8674634	0.002688981	-3.864602	-3.8831344	576000	-9.536744e-10	17.33657	-0.0032344365	-1.9760418	1.4275526	0.0040377127	0.02225	79.0	300.62799191474915
144	-44.01264	20.638641	-13.896186	-69.84438	1000.0	-2.4640012	0.0126823345	-2.4333782	-2.5239058	580000	2.7418137e-09	18.412062	-0.0029007974	-0.085393906	1.4549243	0.0018189499	0.018	79.0	302.6155230998993
145	-46.013103	50.490402	-13.799741	-133.3522	1000.0	-2.532532	0.03277851	-2.503027	-2.7071834	584000	4.8279762e-09	49.804344	-0.002786717	-0.83449936	1.4811095	0.0018122277	0.012	79.0	304.60932183265686
146	-54.013557	41.868183	-11.656017	-118.34359	1000.0	-2.93422	0.034822155	-2.9093614	-3.2127512	588000	8.225441e-09	45.16651	-0.0027548873	-0.097415924	1.5051652	0.0011933913	0.005	79.0	307.0976707935333
147	-40.88287	16.527203	-23.52769	-64.24446	1000.0	-3.1886728	0.0033336158	-3.1862323	-3.2136705	592000	7.390976e-09	12.936715	-0.0034061463	-0.18348598	1.4896554	0.0028548865	0.01	79.0	310.4421639442444
148	-54.4748	20.450588	-28.627586	-83.71325	1000.0	-2.7628195	0.007879833	-2.7613528	-2.8416784	596000	-9.6559525e-09	26.99045	-0.0017967967	-0.31010628	1.4991298	0.0020567996	0.0055	79.0	312.8986659049988
149	-48.003838	39.330936	-18.43322	-114.27453	1000.0	-3.0265787	0.0940075	-2.9940848	-3.4903843	600000	1.5974045e-08	19.873816	-0.0012430222	-0.4278698	1.5091211	0.004808905	0.0135	79.0	315.0685968399048
150	-35.428513	32.191715	-15.163153	-91.129196	1000.0	-3.2578897	0.058548246	-3.2345843	-3.9289403	604000	-5.722046e-09	21.675743	-0.0025099595	-1.4554367	1.5138595	0.0031343391	0.0115	79.0	317.16648173332214
151	-38.345383	15.838267	-19.951036	-59.49239	1000.0	-2.3337088	0.13872933	-2.2885222	-3.021318	608000	-1.9550324e-08	6.6212363	-0.0027416297	-0.13301754	1.5196153	0.002019912	0.0065	79.0	319.264399766922
152	-71.96816	26.001463	-45.267323	-115.02121	1000.0	-2.3333719	0.1913145	-2.2517412	-3.132132	612000	-1.0251999e-08	44.129574	-0.0029676862	-4.247967	1.5340798	0.0027950322	0.032	79.0	321.3398950099945
153	-48.795204	18.165018	-22.378012	-67.16986	1000.0	-3.6831467	0.26417103	-3.5914874	-5.0637197	616000	1.6212464e-08	11.834568	-0.004245766	-0.5871458	1.5562879	0.0025808122	0.0115	79.0	323.32873797416687
154	-83.43091	36.99151	-27.132172	-130.38171	1000.0	-3.3381505	0.36932513	-3.1303275	-4.6266785	620000	1.6450882e-08	54.72721	-0.0016259063	-5.6754303	1.5710899	0.002135584	0.01025	79.0	325.32307505607605
155	-73.16993	36.66506	-34.250813	-133.38054	1000.0	-4.968372	0.4724564	-4.7906947	-6.7729692	624000	4.2915342e-09	36.444813	-0.0020541006	-3.6935616	1.6013368	0.003814436	0.0125	79.0	327.33415699005127
156	-68.4594	16.074446	-53.981102	-95.383766	1000.0	-5.6983294	0.7473407	-5.1513743	-7.5655046	628000	1.4781952e-08	19.839186	-0.002732626	-1.3578472	1.596468	0.004304305	0.02675	79.0	329.3928349018097
157	-26.107178	8.808452	-13.1226015	-37.870678	1000.0	-4.8393545	0.5244475	-4.60811	-7.360489	632000	4.768372e-10	8.312319	-0.0026405056	-6.5365076	1.6035483	0.0048198574	0.03	79.0	331.4154739379883
158	-90.65845	35.052387	-62.020092	-148.52411	1000.0	-2.852329	0.97858894	-2.160541	-5.2188797	636000	1.26361845e-08	59.08557	-0.0012179803	-11.268608	1.5956857	0.002396161	0.00925	79.0	333.4068899154663
159	-43.612206	12.674775	-34.7442	-65.49989	1000.0	-5.5384297	0.84892946	-5.2632027	-9.182731	640000	2.3961068e-08	14.230075	-0.0035084116	-7.168547	1.5892607	0.0017475996	0.02925	79.0	335.44165301322937
160	-55.69937	41.07584	-19.924065	-122.88695	1000.0	-2.8035085	0.52854824	-2.6500125	-5.3666673	644000	1.502037e-08	35.71381	-0.0031107948	-1.4251633	1.5902195	0.002718665	0.01225	79.0	337.46847200393677
161	-48.722282	20.5028	-18.809587	-70.23911	1000.0	-3.3154404	0.81446624	-3.0774446	-7.6007304	648000	1.4781952e-08	12.354703	-0.0041536693	-0.72086525	1.6206187	0.002406322	0.05425	79.0	339.5115189552307
162	-45.107903	27.121826	-15.960503	-86.830376	1000.0	-2.8279114	0.9594269	-2.4464424	-7.0813427	652000	-9.298325e-09	8.158734	-0.0015123489	-0.8183212	1.6310822	0.003085597	0.032	79.0	341.52449202537537
163	-49.390793	24.888199	-22.512825	-84.67024	1000.0	-3.1448567	1.3214217	-2.3476143	-7.2587132	656000	5.9604646e-09	9.716613	-0.0018864849	-0.664937	1.6280614	0.0027963696	0.0145	79.0	343.51291394233704
164	-59.926117	26.551022	-19.787014	-86.86458	1000.0	-3.3820047	1.4210523	-2.730449	-8.01922	660000	0.0	17.513916	-0.0022342838	-1.1905155	1.643051	0.003679851	0.03075	79.0	345.5519127845764
165	-52.12688	22.502827	-16.402622	-78.2667	1000.0	-3.4106193	1.2233	-3.0242195	-8.98691	664000	1.1920929e-09	13.638823	-0.0012699976	-0.6014681	1.6286638	0.0022819834	0.01275	79.0	347.5463800430298
166	-38.548027	18.782625	-19.267529	-64.557655	1000.0	-2.8092992	0.98414916	-2.5596042	-8.829068	668000	9.536744e-10	6.324322	-0.0031462898	-0.4641595	1.6341811	0.0019248276	0.01625	79.0	349.61962389945984
167	-35.96762	5.3491516	-30.103374	-44.677086	1000.0	-2.2886794	1.149855	-1.9610096	-8.22542	672000	-4.529953e-09	1.94382	-0.0026551178	-0.32227504	1.6486721	0.0063766483	0.0445	79.0	351.6204180717468
168	-28.427616	9.689823	-14.286923	-41.637955	1000.0	-2.2929971	1.0558752	-1.9023596	-8.182117	676000	-7.152557e-09	1.9146539	-0.0026888908	-0.24994838	1.6292084	0.0025205098	0.03375	79.0	353.6099886894226
169	-30.051662	18.270657	-12.555563	-58.978798	1000.0	-1.7990533	0.966963	-1.5534806	-8.116825	680000	-3.0994416e-09	4.872477	-0.0010416467	-0.095243454	1.5894244	0.0029246835	0.0075	79.0	355.64756298065186
170	-34.662224	16.127096	-15.510534	-60.134766	1000.0	-1.8391855	1.098606	-1.5426286	-8.168062	684000	7.390976e-09	2.4699726	-0.0015808324	-0.38227057	1.5978682	0.0047160746	0.0245	79.0	357.6892468929291
171	-31.219234	10.48463	-14.591673	-43.359352	1000.0	-2.1969376	1.1995548	-1.8135874	-8.525152	688000	-1.6450882e-08	2.1757472	-0.0012935248	-0.30610168	1.5920295	0.0021118834	0.0145	79.0	360.0077908039093
172	-42.4246	12.824189	-21.622744	-55.740704	1000.0	-1.7477664	1.1988459	-1.3078653	-8.203007	692000	-1.45435335e-08	6.675766	-0.010299521	-0.6436806	1.6032821	0.007153472	0.05125	79.0	362.1476137638092
173	-27.159882	16.280489	-10.5280905	-50.234737	1000.0	-2.1821344	0.81510484	-1.9898847	-6.4958496	696000	-2.9802323e-09	3.5439856	-0.0020917328	-0.38230443	1.6299403	0.0024185334	0.00975	79.0	364.1617708206177
174	-36.21058	20.998299	-12.870521	-61.889534	1000.0	-1.7817045	1.2588893	-1.4590665	-8.456207	700000	4.053116e-09	5.4661283	-0.0039188582	-0.2742815	1.5974579	0.0025370652	0.01675	79.0	366.22720098495483
175	-51.947903	28.323542	-18.152603	-91.81729	1000.0	-1.9295774	1.3699553	-1.4290274	-8.769228	704000	1.525879e-08	17.106981	-0.0028522522	-0.93182755	1.5843736	0.0024250918	0.02975	79.0	368.24324679374695
176	-34.7554	11.476476	-20.00564	-52.09378	1000.0	-2.4640217	1.3031107	-2.1204927	-9.861234	708000	-1.525879e-08	2.1554043	-0.0016792557	-0.1676786	1.5946496	0.01871209	0.234	4.0	370.05948281288147
177	-46.985714	16.548904	-26.579287	-72.695786	1000.0	-2.2641587	1.1955475	-1.9117765	-6.939159	712000	-5.9604646e-09	9.184916	-0.0026234265	-0.42185688	1.5949112	0.0025075853	0.021	79.0	372.1296308040619
178	-27.801655	7.91273	-19.799152	-40.94514	1000.0	-2.33015	1.1768382	-2.0312274	-9.880497	716000	-1.0967255e-08	1.3559579	-0.0008569876	-0.4146536	1.6081618	0.015039524	0.1465	6.0	373.901891708374
179	-27.27367	18.036861	-14.360825	-58.39502	1000.0	-1.8507006	1.1427532	-1.4162436	-9.447363	720000	1.0967255e-08	2.3233404	-0.0031288576	-0.1219089	1.6089385	0.005801691	0.085	79.0	375.9100339412689
180	-33.73665	20.354488	-16.00468	-66.80375	1000.0	-1.9997792	1.2981557	-1.6034701	-9.825415	724000	-1.6689301e-09	4.4517994	-0.0028074053	-0.17781687	1.5782667	0.00028850193	0.011	79.0	378.1616208553314
181	-37.134697	18.088839	-21.590324	-66.91615	1000.0	-2.2707534	1.7081426	-1.7109202	-10.234504	728000	5.4836273e-09	3.7265418	-0.0018825183	-0.21009421	1.588672	0.00013791308	0.00275	79.0	380.15564799308777
182	-40.28924	31.740778	-9.517964	-89.57427	1000.0	-2.0419676	1.6727804	-1.5624521	-10.406691	732000	-3.0994416e-09	11.045482	-0.0032076687	-0.539999	1.5792295	0.0038977233	0.02175	79.0	382.194237947464
183	-40.392395	17.944105	-27.654165	-71.32084	1000.0	-2.291955	1.7080563	-1.6762134	-10.862587	736000	1.1920929e-08	7.54791	-0.0009658803	-0.6630235	1.5703771	-0.00046530826	0.0065	79.0	384.2662959098816
184	-24.283455	8.806753	-16.17382	-39.09486	1000.0	-2.046054	1.3808374	-1.5162437	-10.651284	740000	2.026558e-09	0.8040139	-0.0048623555	-0.15735716	1.5414563	0.0024839065	0.018	79.0	386.3007297515869
185	-37.73144	20.021954	-10.642718	-65.11288	1000.0	-1.8101542	1.5070304	-1.3423195	-10.703952	744000	-9.536744e-10	6.759946	-0.0019996616	-0.35709095	1.5297984	0.00062410784	0.0045	79.0	388.3688397407532
186	-22.328133	16.84105	-11.418924	-51.442364	1000.0	-1.7236886	1.1701326	-1.4390205	-11.020059	748000	-2.3722649e-08	1.9544067	-0.001760591	-0.4697224	1.5340226	0.0036789083	0.0505	79.0	390.42147994041443
187	-34.54623	19.965008	-9.365312	-62.92593	1000.0	-1.4288383	1.2871568	-1.0790615	-7.2669578	752000	-1.3351441e-08	6.3579755	-0.002419584	-0.33453798	1.5270613	0.0006108549	0.006	79.0	392.4676048755646
188	-51.422512	13.35114	-29.074644	-62.556522	1000.0	-1.9280514	2.0390959	-1.3461754	-11.08973	756000	5.00679e-09	9.27016	-0.00063746236	-0.49524212	1.5426912	0.0005569384	0.0035	79.0	394.50584602355957
189	-16.46665	5.361189	-9.341465	-22.404358	1000.0	-1.8377693	1.1542928	-1.6217419	-11.313478	760000	-8.130073e-08	0.6752063	-0.0028149658	-0.58512163	1.5265448	0.0014116046	0.01525	79.0	396.5768368244171
190	-21.730516	10.055674	-7.3063374	-31.851862	1000.0	-1.1741533	1.2727178	-0.89703876	-10.894571	764000	-6.9141386e-09	0.4672343	-0.0042796684	-0.03490159	1.5021837	0.002188289	0.008	79.0	398.65160489082336
191	-18.764694	10.810237	-7.6053486	-30.47596	1000.0	-1.0442129	1.0833435	-0.83814335	-11.042395	768000	0.0	0.39151123	-0.0020107888	-0.013621867	1.5029562	0.0009929012	0.01025	79.0	400.68465995788574
192	-22.800179	12.234868	-6.0433607	-40.282257	1000.0	-1.1118758	1.5116196	-0.75954705	-10.852283	772000	0.0	1.153334	-0.0019458898	-0.066357374	1.4778645	0.0009976755	0.0035	79.0	402.7335398197174
193	-21.289314	12.60659	-7.614429	-35.15804	1000.0	-1.064578	1.4449536	-0.79999685	-11.05765	776000	1.1920929e-09	0.5115192	-0.001564765	-0.029147238	1.484522	0.0066607725	0.03675	79.0	405.16248083114624
194	-39.496696	11.507392	-27.982702	-53.935474	1000.0	-1.2608707	1.8086646	-0.7905282	-11.186056	780000	-8.5830685e-09	4.33244	-0.00054492475	-0.23873472	1.4668323	0.01727795	0.25075	4.0	407.7596628665924
195	-30.590134	18.06296	-9.454328	-49.126644	1000.0	-1.3285035	1.1681844	-1.0871583	-8.298245	784000	-4.529953e-09	3.48486	-0.0032173619	-0.17277026	1.4661669	0.015068105	0.13925	79.0	410.011029958725
196	-24.140928	23.988558	-8.036022	-65.56089	1000.0	-1.4844038	1.0766023	-1.2685843	-8.777038	788000	5.6028364e-09	5.4516597	-0.001697805	-0.2609334	1.4189532	0.018005429	0.209	3.0	411.8708727359772
197	-23.60892	5.2979712	-18.254076	-30.204378	1000.0	-1.2934512	1.4810514	-0.9534055	-11.513945	792000	1.1444092e-08	0.15620916	-0.0038511432	-0.067169696	1.417455	0.006456893	0.06125	79.0	414.00069785118103
198	-28.482874	15.0765505	-7.256182	-46.545475	1000.0	-1.4422592	1.5629821	-1.1340387	-11.819282	796000	-7.629395e-09	1.5015153	-0.002579762	-0.16122258	1.3905371	0.0022876977	0.03225	79.0	416.1033799648285
199	-20.475151	12.483525	-5.5590854	-33.860737	1000.0	-1.1115427	1.2399682	-0.88626474	-11.839582	800000	-1.9073487e-09	0.6482662	-0.0021070528	-0.056613624	1.3903706	0.0033470984	0.016	79.0	418.2025318145752
200	-25.541338	16.04751	-8.580179	-45.021023	1000.0	-1.0094312	1.5833468	-0.68210256	-11.739903	804000	-5.2452087e-09	1.2907797	-0.0020321584	-0.08032632	1.349294	0.00041662605	0.02375	79.0	420.349821805954
201	-11.630897	1.5053102	-9.214155	-12.917173	1000.0	-0.8870894	0.5966379	-0.7621709	-5.8037624	808000	5.00679e-09	0.08141363	-0.0033320696	-0.038949896	1.334285	0.0047247675	0.027	79.0	422.45447969436646
202	-24.113245	11.498024	-5.0176167	-33.667725	1000.0	-0.95150554	1.4789382	-0.63367915	-11.990297	812000	1.45435335e-08	0.7597067	-0.0005922804	-0.030463457	1.2865418	0.015808959	0.26925	4.0	424.28010082244873
203	-36.53285	17.130308	-15.974065	-62.667202	1000.0	-1.197377	2.0123718	-0.70730025	-12.118827	816000	-1.1444092e-08	2.8466082	-0.0009423804	-0.49750495	1.2852334	0.004213568	0.05675	79.0	426.32663083076477
204	-26.317945	21.474844	-8.651227	-63.059814	1000.0	-1.5994524	1.207922	-1.338405	-9.373065	820000	-6.7949295e-09	4.927045	-0.0023373144	-0.27132845	1.2733829	0.0040539466	0.04525	79.0	428.40757608413696
205	-20.086466	10.7924385	-4.7764826	-34.642227	1000.0	-1.2949609	1.6316595	-0.9737387	-12.810484	824000	1.07288365e-08	0.44466633	-0.0016223127	-0.15492412	1.2640992	0.004582305	0.039	79.0	430.49139285087585
206	-17.79086	4.6473494	-10.150946	-22.333775	1000.0	-0.8933136	1.2557442	-0.6251646	-11.246866	828000	-1.1920929e-08	0.12021219	-0.0015528639	-0.017550692	1.2554189	0.015983544	0.23175	3.0	432.28656578063965
207	-18.871454	14.895383	-4.772509	-40.678722	1000.0	-0.76010704	1.4611839	-0.51085967	-12.475437	832000	5.00679e-09	0.5605288	-0.0027220766	-0.042120516	1.2549468	0.015179483	0.2455	5.0	434.06475377082825
208	-21.743843	17.264866	-4.323225	-44.006508	1000.0	-0.85304755	1.5478652	-0.5564048	-12.653529	836000	3.0994416e-09	1.589176	-0.01074009	-0.053551435	1.2545451	0.007101649	0.0315	79.0	436.13340187072754
209	-31.462994	20.47284	-6.1889396	-53.87531	1000.0	-1.0570298	1.8330094	-0.6374465	-12.835057	840000	-1.2397766e-08	3.8579497	-0.0021937012	-0.21352744	1.2694474	0.002173916	0.01225	79.0	438.3899908065796
210	-20.60445	2.4804766	-17.32227	-24.28379	1000.0	-1.1945249	1.491655	-0.846674	-13.292959	844000	1.859665e-08	0.13565712	-0.0012945826	-0.063189544	1.2888404	7.3392555e-05	0.0045	79.0	440.5530059337616
211	-29.791128	9.301164	-19.930777	-44.327866	1000.0	-1.0935093	1.9795457	-0.6274465	-13.259435	848000	-2.3841857e-09	0.8223237	-0.0011821047	-0.046302736	1.2714938	0.0014683016	0.0075	79.0	442.67952489852905
212	-27.098747	15.369149	-4.996735	-46.720547	1000.0	-1.0938904	1.9274496	-0.6757066	-13.533483	852000	-3.5762786e-09	1.392997	-0.0013989884	-0.058702826	1.2625086	0.0001961885	0.002	79.0	444.8240430355072
213	-10.244535	2.4337807	-7.251048	-13.579381	1000.0	-0.7932405	0.6647279	-0.6722114	-6.3308234	856000	2.9683113e-08	0.084887244	-0.002136478	-0.052523777	1.2398573	0.0018305297	0.0095	79.0	446.95060086250305
214	-28.42194	13.768944	-12.502508	-46.63832	1000.0	-0.8327491	1.6217549	-0.4463672	-9.535705	860000	1.3113022e-08	2.25919	-0.001749501	-0.17292547	1.2159356	0.0025712675	0.0125	79.0	449.0639479160309
215	-28.810165	11.786715	-14.362234	-43.37232	1000.0	-1.1458532	1.9285194	-0.67581403	-13.646999	864000	6.9141386e-09	1.4778582	-0.0010996341	-0.10806191	1.2306042	0.00092583266	0.0095	79.0	451.21886587142944
