x,y,u,v
0.8257255506639862,-0.0609774938868258,3.9981647,3.9890041
0.8254645078935733,-0.0601658110409551,3.9991524,3.9996848
0.8251556090331467,-0.059182461341586,3.9999564,1.8448051
0.824901873046265,-0.0583553309258008,3.9999363,3.9999952
0.8246021883345911,-0.0573535544965706,3.9999917,3.998404
0.8243562845915278,-0.0565114004043013,3.9999962,3.9999988
0.8240659099184547,-0.0554920130744991,3.9999979,3.99728
0.8238280820391535,-0.0546351413273719,3.999999,3.9999983
0.8235475605718506,-0.0535984641368929,-4.0,-4.0
0.823317832653872,-0.0527277355909802,3.9999998,4.0
0.8230474702071298,-0.0516744288427217,-4.0,-4.0
0.8228263376586055,-0.0507900822134446,-4.0,-4.0
0.822566032497259,-0.0497210436587941,-4.0,-4.0
0.822353307419205,-0.0488234175083741,-4.0,-4.0
0.8221446526480892,-0.0479196263691275,-4.0,-4.0
0.8218997010071318,-0.0468274230471144,-4.0,-4.0
0.8217002454711139,-0.0459110156131056,-4.0,-4.0
0.8214664850992965,-0.04480412006831,-4.0,-4.0
0.8212764954565412,-0.0438757534439439,-4.0,-4.0
0.8210541688077044,-0.0427549212444611,-4.0,-4.0
0.8208736947696906,-0.0418153429760415,-4.0,-4.0
0.8206630905248475,-0.0406810927820761,-4.0,-4.0
0.8204924241529408,-0.0397306352693084,-4.0,-4.0
0.8202936168349753,-0.0385838707213661,-4.0,-4.0
0.8201330086091653,-0.0376231110513973,-4.0,-4.0
0.8199464214834997,-0.0364642851044198,-4.0,-4.0
0.8197961145060492,-0.0354936116543578,-4.0,-4.0
0.819621858896643,-0.0343233702056004,-3.999435,-3.9782534
0.8194819355676692,-0.033343652016341,-4.0,-4.0
0.8193203400114274,-0.0321628573273299,-3.99715,-3.89272
0.8191910764854722,-0.0311746324791171,-4.0,-4.0
0.8190423953281603,-0.0299838576183321,-3.9898636,-3.9601552
0.8189238302094737,-0.0289877585040086,-3.9997845,-3.9619744
0.818810250382054,-0.0279882255780455,-4.0,-4.0
0.8186805091824005,-0.0267842671223389,-3.9961743,-3.9353578
0.8185779887200292,-0.0257774405748258,-3.9999995,-4.0
0.8184616313149706,-0.0245653354918019,-3.9954956,-3.9049141
0.8183701891512964,-0.0235522289526789,-3.9997907,-3.9775653
0.8182671663326164,-0.0223329122600475,-3.9242904,1.5709862
0.8181869611013655,-0.0213137799402439,-3.9950378,-3.750304
0.8180976207936147,-0.0200875979584629,-3.738872,-2.585094
0.8180289119628764,-0.0190632710337222,-3.9911187,-3.8252292
0.8179534565819166,-0.0178312446926165,-3.5669186,-0.10600278
0.8178963900406968,-0.0168022457749314,-3.9876812,-3.9642973
0.8178347384112326,-0.0155652495853442,0.582192,3.99995
0.8177892362610074,-0.0145324262354911,-3.9175208,0.47804528
0.8177415395609802,-0.0132909606591925,3.2842162,3.9999897
0.817707853628481,-0.0122547261086818,-3.7081358,-2.2283278
0.817674404839545,-0.0110097262401501,3.3680377,3.999982
0.8176526388940867,-0.0099708849485289,-3.4305985,-3.9268825
0.8176335581672572,-0.0087232576975728,3.445963,3.9999886
0.8176235651807059,-0.0076828025766963,-0.98027796,3.9999306
0.817618934085671,-0.0066415902627934,-3.8982902,3.9796689
0.8176204406573333,-0.0053912206509848,3.3445046,3.999986
0.817627881952283,-0.0043487226075429,-3.3539624,-3.6888592
0.8176439403650931,-0.0030976729888602,3.4219873,3.9999743
0.8176632936481322,-0.0020551825859128,-0.24703114,3.9999695
0.8176936632390415,-0.0008041834660889,3.8920786,3.9999876
0.8177249871989883,0.0002382500332741,3.288162,3.9999843
0.8177696581128585,0.0014884532457301,3.9368591,3.9999988
0.8178128765078391,0.0025298530670446,3.8899198,3.9999971
0.8178722365188028,0.0037790670585617,3.9802544,3.9955654
0.8179280316408063,0.0048191631112103,3.9170742,3.9873452
0.8180021675746431,0.0060657445179122,3.9799933,3.9997954
0.8180701188581249,0.0071033616095196,3.9155746,3.999912
0.8181588644404201,0.0083467999373935,3.9942994,3.9762537
0.8182390566503533,0.0093816572427132,3.9949806,3.9999983
0.8183425229905589,0.0106214214925842,3.9993763,2.490793
0.8184347237488016,0.0116532960021614,3.999239,-3.9973714
0.8185528184171152,0.012889467284108,3.9996994,-3.996891
0.8186572037889048,0.0139178965154645,3.9990294,-3.9923968
0.8187672459656865,0.0149443601356484,3.9867172,3.9998424
0.8189064443072606,0.0161738730812254,3.9980018,-3.9983912
0.8190286138717767,0.0171960545371638,3.961068,3.9999158
0.8191825867884964,0.0184196664542585,3.9841259,2.896372
0.8193171138503178,0.0194365726382214,-2.9888856,-3.9035616
0.8194856459699472,0.0206528283126011,3.3801312,3.9999952
0.8196319880990365,0.0216635759440624,-2.1862614,4.0
0.8198145172756797,0.0228731866319997,2.9119666,3.9999988
0.8199724725683283,0.023878444316396,-3.3611412,4.0
0.820169053093954,0.025080850685008,-3.8943934,4.0
