x,y,u,v
0.870169464,-0.05971494,3.9857702,4.0
0.8701155934831564,-0.0605835383527953,2.2702394,4.0
0.8700474854354338,-0.0616125886176744,-3.9897184,3.9999733
0.8699871682760657,-0.0624592978224395,-3.9998507,3.9931872
0.8699101607112489,-0.0634628081865528,-3.9999576,3.9459636
0.8698421085969166,-0.0642885256551733,-3.9999473,3.9883425
0.8697556723510503,-0.0652667282326041,-3.9999154,3.9216073
0.8696796682190283,-0.0660711981840033,-3.9998631,3.8085892
0.869583621855018,-0.067023733118242,-3.9999788,-3.3166773
0.869499708726036,-0.0678070250174719,-3.9996102,1.8627648
0.8693944099024112,-0.0687340938884279,-3.9999611,-3.6390219
0.8693028503504788,-0.069496048679848,-3.9991179,1.3257583
0.8691882626714434,-0.0703973942279855,-3.9993536,-3.4271991
0.8690888740687402,-0.0711377786292228,-3.9965851,-1.1753654
0.8689649396874234,-0.0720130451231515,-3.999177,-3.8427417
0.8688575502839325,-0.0727315911524318,-3.9953048,-2.9701667
0.8687239383000298,-0.0735806087844569,-3.99353,-3.8007293
0.8686084284906199,-0.0742771423860959,-3.9830616,-3.1159692
0.8684650194473016,-0.0750996246880296,-3.8610916,-3.4503763
0.8683413190224931,-0.075773966184181,-3.9631975,-3.2679374
0.86818807241444,-0.0765697264654586,-3.176214,-2.8482835
0.8680562088620314,-0.0772215940448358,-0.000993222,-0.9358964
0.8678929948360053,-0.0779904416540847,-3.4383006,-3.0386076
0.8677529250566598,-0.0786198732891594,-3.5302224,-2.7760851
0.8675799137107982,-0.0793616564963137,-1.8466933,-1.9191041
0.8674315207113845,-0.0799684989754226,-0.15357044,0.15779456
0.867248579398941,-0.0806831518114246,-2.1836681,-0.2645464
0.8670920051039924,-0.0812673129513698,2.8034987,2.462815
0.8668991481647009,-0.0819546213981488,-0.1477289,0.7453044
0.8667341982352487,-0.0825159396660085,3.8071232,3.3833961
0.8665313383006736,-0.0831756597091227,3.4266672,2.986989
0.8663581512783299,-0.0837139016934722,3.4206104,2.9051847
0.8661453481649001,-0.0843458498678521,3.133327,2.7730544
0.8659638881886494,-0.0848608579931044,3.4796748,1.6518067
0.8657411204114713,-0.0854650065027821,3.5934997,2.8436399
0.8655514296379079,-0.0859567479958541,3.4091156,1.7565207
0.8653188206177871,-0.0865328053930489,3.3521166,2.517703
0.8651209575714218,-0.0870010467252316,-0.92008644,-1.2323934
0.8648785340233303,-0.0875489770130785,2.9439843,1.4385384
0.8646725538929535,-0.0879938250224608,0.13379113,-1.8313001
0.8644205027226797,-0.0885134927831825,0.37174645,-0.9260536
0.8642064657280849,-0.0889346649976357,-3.984472,-3.2767274
0.8639447500120204,-0.0894257211002869,-3.3703516,-2.8725884
0.8637226054722258,-0.0898231816796676,-1.8699807,-3.1535702
0.8634514070185064,-0.0902861581864242,1.092776,-1.1139718
0.8632216407499657,-0.0906600313238956,-3.968994,-3.6226437
0.862941188894021,-0.0910944449386556,-2.2645054,-2.8268497
0.8627037313601786,-0.0914445756760446,-3.9888365,-3.7584512
0.8624142658679755,-0.0918503531765204,-3.998518,-3.754392
0.8621692195896535,-0.092176301333859,-3.9997728,-3.9685981
0.8618706531971819,-0.0925528469111859,0.5970796,0.5791658
0.861618020019158,-0.0928545513457039,1.2806177,1.2177042
0.8613106624779787,-0.093202083230592,1.2753617,1.7374396
0.8610509296956438,-0.0934796276339238,-2.595502,1.2856338
0.8607348766710641,-0.0937982304407798,-0.19544806,1.2021017
0.8604680774843022,-0.0940516425884953,-3.8168757,-0.73330534
0.8601438191033576,-0.0943413147557835,1.3805479,-2.9927819
0.8598703340784957,-0.0945707465401167,1.5944513,-2.1845765
0.8595381463635108,-0.09483158116042,1.2957966,-2.1142375
0.8592581541209566,-0.0950369510339196,0.3941772,-0.0022797582
0.8589184192437243,-0.0952689618902786,-0.57523257,0.14271732
0.858632322798287,-0.0954503317657699,-3.8335207,-0.30860344
0.8582854849810904,-0.0956535564904253,-3.5173464,0.14886606
0.8579933681619378,-0.0958107720354337,1.8176131,-0.6323904
0.8576394373751317,-0.0959848868082418,-3.9285738,-3.8941524
0.8573416330857491,-0.0961177532313686,-3.7636716,-3.5199542
0.8569807554214328,-0.0962626380607984,3.9988716,3.9999979
0.8566772493492325,-0.0963710977462304,3.5604377,3.99358
0.856309677845722,-0.0964861878650919,-1.1565714,-0.3117582
0.8560005723822067,-0.0965698270117296,3.0021255,2.1597197
0.8556265528173803,-0.0966553653933591,-3.9999137,-3.9999952
0.8553121110038526,-0.0967143353619092,0.49184558,3.862082
0.854931849167665,-0.0967703985697806,-2.1190076,2.864175
0.854612455546544,-0.0968047357923119,2.6019993,3.7502105
0.8542263604051378,-0.0968308787495204,-3.9890645,-3.9999402
0.8539021230066663,-0.0968404007742638,-3.9999459,-3.999999
0.8535102624073888,-0.0968371978262372,-0.4437922,3.744219
0.8531815340157046,-0.0968219459505208,0.6853131,3.5383694
0.852784263616295,-0.0967886822268713,-1.9959723,2.7887604
0.852450719405274,-0.0967485167952548,-3.9882948,-3.8921409
0.8520473401648678,-0.0966853649461886,-3.7427197,3.9920979
0.8517085014318222,-0.096619709940773,-3.9476879,3.9999986
0.8512986743157038,-0.0965251289888407,-2.3961668,4.0
0.8509549151468038,-0.0964331121623111,1.253891,4.0
0.8505399284250451,-0.0963068673234578,-1.5834388,4.0
0.8501920299192843,-0.0961884870463268,-3.7854064,4.0
0.8497720311225712,-0.0960306345754397,-3.9803734,3.999999
0.8494199133243969,-0.095885939206166,-2.3108785,4.0
