x,y,xdot,ydot
0.870169464,-0.05971494,-0.0106645198246815,-0.1745779415491115
0.8701587994801753,-0.0598895179415491,-0.0107936664377999,-0.1742140726693144
0.8701480058137375,-0.0600637320142184,-0.0109234733850703,-0.1738484751095627
0.8701370823403525,-0.0602375804893279,-0.0110502514412258,-0.1734884417736208
0.8701260320889113,-0.0604110689311016,-0.011177913906556,-0.173126529940839
0.8701148541750047,-0.0605841954610424,-0.0113064645984543,-0.172762826160095
0.8701035477104062,-0.0607569582872025,-0.0114357427914643,-0.1723973110024973
0.8700921119676147,-0.060929355598205,-0.0115656559506687,-0.1720300386634069
0.8700805463116641,-0.0611013856368684,-0.0116961497197538,-0.1716610415769735
0.8700688501619444,-0.0612730466784454,-0.0118236640638685,-0.1712979042720279
0.8700570264978805,-0.0614443445827174,-0.0119521643861527,-0.1709326707125696
0.8700450743334944,-0.06161527725343,-0.0120814567762412,-0.1705656483313985
0.8700329928767182,-0.0617858429017614,-0.0122116777987271,-0.1701966361687656
0.8700207811989195,-0.0619560395379301,-0.0123425401583462,-0.1698259228951229
0.8700084386587611,-0.0621258654608253,-0.0124740030601901,-0.169453268934601
0.869995964655701,-0.0622953187297599,-0.0126025200279951,-0.1690867367040362
0.869983362135673,-0.0624644054664639,-0.0127319711625973,-0.1687181729987395
0.8699706301645104,-0.0626331236394626,-0.0128624185222985,-0.1683476477641172
0.8699577677459881,-0.0628014712872268,-0.0129936196339104,-0.1679754317705736
0.8699447741263542,-0.0629694467189973,-0.0131256609721867,-0.167601332509965
0.869931648465382,-0.0631370480515073,-0.0132545372992915,-0.1672331042874157
0.8699183939280827,-0.0633042811557947,-0.0133845366237255,-0.1668629269488029
0.869905009391459,-0.0634711440827435,-0.0135154575117246,-0.1664907904990202
0.8698914939339473,-0.0636376348732425,-0.0136473662303465,-0.1661167621093083
0.8698778465677169,-0.0638037516353519,-0.0137800503717337,-0.1657408502372304
0.8698640665173452,-0.0639694924855891,-0.0139135321082741,-0.1653631622663345
0.8698501529852369,-0.0641348556478554,-0.014043867977661,-0.1649915496593357
0.8698361091172593,-0.0642998471975148,-0.0141753238389443,-0.1646180497863014
0.8698219337934203,-0.0644644652473011,-0.0143077293024355,-0.1642423909699055
0.8698076260641179,-0.064628707638271,-0.0144410736239577,-0.1638649285010993
0.869793184990494,-0.0647925725667721,-0.0145753717877343,-0.1634854101446228
0.8697786096187062,-0.0649560579769167,-0.0147103491974076,-0.1631041576136854
0.8697638992695088,-0.0651191621345304,-0.0148422740902715,-0.1627292391512915
0.8697490569954185,-0.0652818913736817,-0.0149753483925459,-0.1623522382468522
0.8697340816470259,-0.0654442436119285,-0.0151092958412809,-0.1619734395943256
0.8697189723511847,-0.0656062170515228,-0.0152442605279696,-0.1615926199958797
0.8697037280906567,-0.0657678096715187,-0.0153800050451721,-0.161209780638505
0.8696883480856115,-0.0659290194521572,-0.0155126296939898,-0.1608333108777095
0.8696728354559174,-0.0660898527630349,-0.0156464265970079,-0.1604548216134372
0.8696571890293204,-0.0662503075846484,-0.0157813173722658,-0.1600743432879905
0.8696414077119482,-0.0664103819279364,-0.0159170796560751,-0.1596918597347321
0.8696254906322921,-0.0665700737876711,-0.0160537905025133,-0.1593074551650532
0.8696094368417896,-0.0667293812428362,-0.0161914163465114,-0.1589212000593701
0.8695932454254431,-0.0668883024428955,-0.0163258590662381,-0.1585414964126615
0.869576919566377,-0.0670468439393082,-0.0164613057683244,-0.1581598138845828
0.8695604582606086,-0.0672050037531928,-0.0165978600814778,-0.1577759243616194
0.8695438604005271,-0.0673627796775544,-0.0167354187127579,-0.1573901668558458
0.8695271249818144,-0.0675201698444102,-0.0168738822899191,-0.1570025968167036
0.8695102510995245,-0.0676771724412269,-0.0170132027503922,-0.1566129815793401
0.8694932378967741,-0.0678337854228063,-0.0171492356754735,-0.1562300546840972
0.8694760886610986,-0.0679900154774904,-0.0172864162377616,-0.155844973977236
0.8694588022448608,-0.0681458604514676,-0.0174246012841158,-0.1554580801657546
0.8694413776435768,-0.0683013185316334,-0.0175638020795286,-0.1550690970125859
0.8694238138414973,-0.068456387628646,-0.0177038732842557,-0.1546784073948564
0.869406109968213,-0.0686110660360408,-0.0178447580674139,-0.1542857656730781
0.8693882652101456,-0.0687653518017139,-0.0179824306565582,-0.1539000115418032
0.869370282779489,-0.0689192518132557,-0.0181212220723482,-0.1535121881833984
0.8693521615574167,-0.0690727640014391,-0.0182610385823048,-0.1531223262117744
0.8693339005188344,-0.0692258863276509,-0.0184018400335247,-0.1527304702688728
