Zero_Sum_ppo	Standard_ppo
2.51330728448184	-0.6471058451048873
2.4761602222475108	-0.4228140598871389
2.4613895899324194	-0.3215008103117403
2.4621422054884383	-0.1615589232425658
2.4892788498422456	-0.22509345726270436
2.503588645418449	1.2345422600004166
2.4969742165129203	1.1545385253366707
2.5078008776174796	-1.832510548301864
2.494984361748923	1.4048445756652754
2.4401102689345753	-0.18334171689146223
