timestamp,topic,value
2025-07-14 13:17:38.816,position_x,-0.066656
2025-07-14 13:17:38.817,position_y,0.023521
2025-07-14 13:17:38.818,velocity_x,-0.811198
2025-07-14 13:17:38.819,velocity_y,1.252672
2025-07-14 13:17:38.819,control_force_x,-0.583049
2025-07-14 13:17:38.820,control_force_y,-0.586613
2025-07-14 13:17:38.826,position_x,-0.078988
2025-07-14 13:17:38.828,position_y,-0.021125
2025-07-14 13:17:38.828,velocity_x,-0.865044
2025-07-14 13:17:38.829,velocity_y,1.391066
2025-07-14 13:17:38.830,control_force_x,-0.934207
2025-07-14 13:17:38.831,control_force_y,-0.450033
2025-07-14 13:17:38.836,position_x,-0.071912
2025-07-14 13:17:38.837,position_y,0.006864
2025-07-14 13:17:38.838,velocity_x,-0.827296
2025-07-14 13:17:38.838,velocity_y,1.315337
2025-07-14 13:17:38.839,control_force_x,-0.378875
2025-07-14 13:17:38.840,control_force_y,-0.711669
2025-07-14 13:17:38.846,position_x,-0.075417
2025-07-14 13:17:38.847,position_y,0.034484
2025-07-14 13:17:38.848,velocity_x,-0.795574
2025-07-14 13:17:38.849,velocity_y,1.233415
2025-07-14 13:17:38.850,control_force_x,-0.755068
2025-07-14 13:17:38.850,control_force_y,-0.574764
2025-07-14 13:17:38.856,position_x,-0.079517
2025-07-14 13:17:38.857,position_y,-0.009258
2025-07-14 13:17:38.858,velocity_x,-0.853275
2025-07-14 13:17:38.859,velocity_y,1.375774
2025-07-14 13:17:38.860,control_force_x,-1.052872
2025-07-14 13:17:38.860,control_force_y,-0.414796
2025-07-14 13:17:38.866,position_x,-0.084218
2025-07-14 13:17:38.867,position_y,0.018642
2025-07-14 13:17:38.868,velocity_x,-0.816337
2025-07-14 13:17:38.869,velocity_y,1.293608
2025-07-14 13:17:38.870,control_force_x,-0.499055
2025-07-14 13:17:38.870,control_force_y,-0.694810
2025-07-14 13:17:38.876,position_x,-0.079506
2025-07-14 13:17:38.877,position_y,0.046180
2025-07-14 13:17:38.878,velocity_x,-0.787616
2025-07-14 13:17:38.879,velocity_y,1.215688
2025-07-14 13:17:38.880,control_force_x,-0.838482
2025-07-14 13:17:38.881,control_force_y,-0.534182
2025-07-14 13:17:38.886,position_x,-0.085396
2025-07-14 13:17:38.887,position_y,0.003365
2025-07-14 13:17:38.888,velocity_x,-0.846148
2025-07-14 13:17:38.889,velocity_y,1.361703
2025-07-14 13:17:38.889,control_force_x,-1.131638
2025-07-14 13:17:38.890,control_force_y,-0.389710
2025-07-14 13:17:38.896,position_x,-0.081892
2025-07-14 13:17:38.897,position_y,0.030198
2025-07-14 13:17:38.898,velocity_x,-0.811907
2025-07-14 13:17:38.899,velocity_y,1.272941
2025-07-14 13:17:38.900,control_force_x,-0.574753
2025-07-14 13:17:38.900,control_force_y,-0.680387
2025-07-14 13:17:38.906,position_x,-0.078980
2025-07-14 13:17:38.907,position_y,0.056677
2025-07-14 13:17:38.908,velocity_x,-0.783735
2025-07-14 13:17:38.909,velocity_y,1.198658
2025-07-14 13:17:38.910,control_force_x,-0.910562
2025-07-14 13:17:38.911,control_force_y,-0.506326
2025-07-14 13:17:38.916,position_x,-0.086676
2025-07-14 13:17:38.917,position_y,0.014809
2025-07-14 13:17:38.918,velocity_x,-0.844398
2025-07-14 13:17:38.919,velocity_y,1.348143
2025-07-14 13:17:38.920,control_force_x,-1.186402
2025-07-14 13:17:38.920,control_force_y,-0.368390
2025-07-14 13:17:38.926,position_x,-0.084981
2025-07-14 13:17:38.927,position_y,0.040597
2025-07-14 13:17:38.928,velocity_x,-0.811023
2025-07-14 13:17:38.929,velocity_y,1.262618
2025-07-14 13:17:38.930,control_force_x,-0.619955
2025-07-14 13:17:38.931,control_force_y,-0.668876
2025-07-14 13:17:38.936,position_x,-0.093882
2025-07-14 13:17:38.937,position_y,0.000037
2025-07-14 13:17:38.938,velocity_x,-0.866346
2025-07-14 13:17:38.939,velocity_y,1.411435
2025-07-14 13:17:38.939,control_force_x,-0.940733
2025-07-14 13:17:38.940,control_force_y,-0.499782
2025-07-14 13:17:38.946,position_x,-0.093385
2025-07-14 13:17:38.947,position_y,0.026132
2025-07-14 13:17:38.948,velocity_x,-0.828008
2025-07-14 13:17:38.949,velocity_y,1.325260
2025-07-14 13:17:38.950,control_force_x,-0.394949
2025-07-14 13:17:38.950,control_force_y,-0.797066
2025-07-14 13:17:38.956,position_x,-0.103477
2025-07-14 13:17:38.957,position_y,-0.015124
2025-07-14 13:17:38.958,velocity_x,-0.880107
2025-07-14 13:17:38.959,velocity_y,1.463405
2025-07-14 13:17:38.960,control_force_x,-0.754494
2025-07-14 13:17:38.961,control_force_y,-0.626866
2025-07-14 13:17:38.966,position_x,-0.104164
2025-07-14 13:17:38.967,position_y,0.011275
2025-07-14 13:17:38.968,velocity_x,-0.838739
2025-07-14 13:17:38.969,velocity_y,1.377166
2025-07-14 13:17:38.969,control_force_x,-0.220289
2025-07-14 13:17:38.970,control_force_y,-0.891772
2025-07-14 13:17:38.976,position_x,-0.095434
2025-07-14 13:17:38.977,position_y,0.037323
2025-07-14 13:17:38.978,velocity_x,-0.805234
2025-07-14 13:17:38.979,velocity_y,1.285196
2025-07-14 13:17:38.980,control_force_x,-0.603047
2025-07-14 13:17:38.981,control_force_y,-0.722197
2025-07-14 13:17:38.986,position_x,-0.107303
2025-07-14 13:17:38.987,position_y,-0.002971
2025-07-14 13:17:38.988,velocity_x,-0.861706
2025-07-14 13:17:38.988,velocity_y,1.437717
2025-07-14 13:17:38.989,control_force_x,-0.943343
2025-07-14 13:17:38.990,control_force_y,-0.542340
2025-07-14 13:17:38.996,position_x,-0.109775
2025-07-14 13:17:38.997,position_y,0.022398
2025-07-14 13:17:38.998,velocity_x,-0.823105
2025-07-14 13:17:38.999,velocity_y,1.345043
2025-07-14 13:17:39.000,control_force_x,-0.382541
2025-07-14 13:17:39.000,control_force_y,-0.846714
2025-07-14 13:17:39.006,position_x,-0.102838
2025-07-14 13:17:39.007,position_y,0.047424
2025-07-14 13:17:39.008,velocity_x,-0.792700
2025-07-14 13:17:39.009,velocity_y,1.267002
2025-07-14 13:17:39.010,control_force_x,-0.735638
2025-07-14 13:17:39.011,control_force_y,-0.657653
2025-07-14 13:17:39.016,position_x,-0.116505
2025-07-14 13:17:39.017,position_y,0.009116
2025-07-14 13:17:39.018,velocity_x,-0.850398
2025-07-14 13:17:39.019,velocity_y,1.412764
2025-07-14 13:17:39.019,control_force_x,-1.035833
2025-07-14 13:17:39.020,control_force_y,-0.510919
2025-07-14 13:17:39.026,position_x,-0.110779
2025-07-14 13:17:39.027,position_y,0.033477
2025-07-14 13:17:39.028,velocity_x,-0.815050
2025-07-14 13:17:39.029,velocity_y,1.323576
2025-07-14 13:17:39.030,control_force_x,-0.479856
2025-07-14 13:17:39.031,control_force_y,-0.801540
2025-07-14 13:17:39.036,position_x,-0.105649
2025-07-14 13:17:39.037,position_y,0.058502
2025-07-14 13:17:39.038,velocity_x,-0.785652
2025-07-14 13:17:39.038,velocity_y,1.238760
2025-07-14 13:17:39.039,control_force_x,-0.824191
2025-07-14 13:17:39.040,control_force_y,-0.624143
2025-07-14 13:17:39.046,position_x,-0.121126
2025-07-14 13:17:39.047,position_y,0.020199
2025-07-14 13:17:39.048,velocity_x,-0.845543
2025-07-14 13:17:39.049,velocity_y,1.387994
2025-07-14 13:17:39.050,control_force_x,-1.087185
2025-07-14 13:17:39.050,control_force_y,-0.463613
2025-07-14 13:17:39.056,position_x,-0.117213
2025-07-14 13:17:39.057,position_y,0.044572
2025-07-14 13:17:39.058,velocity_x,-0.810479
2025-07-14 13:17:39.059,velocity_y,1.302156
2025-07-14 13:17:39.060,control_force_x,-0.539274
2025-07-14 13:17:39.061,control_force_y,-0.758843
2025-07-14 13:17:39.066,position_x,-0.123898
2025-07-14 13:17:39.067,position_y,0.007615
2025-07-14 13:17:39.068,velocity_x,-0.865875
2025-07-14 13:17:39.069,velocity_y,1.450477
2025-07-14 13:17:39.069,control_force_x,-0.862519
2025-07-14 13:17:39.070,control_force_y,-0.590595
2025-07-14 13:17:39.076,position_x,-0.121184
2025-07-14 13:17:39.077,position_y,0.031332
2025-07-14 13:17:39.078,velocity_x,-0.826841
2025-07-14 13:17:39.079,velocity_y,1.353591
2025-07-14 13:17:39.080,control_force_x,-0.342528
