timestamp,topic,value
2025-07-24 15:05:08.546,position_x,0.870169
2025-07-24 15:05:08.547,position_y,-0.059715
2025-07-24 15:05:08.548,velocity_x,-0.010677
2025-07-24 15:05:08.549,velocity_y,-0.174556
2025-07-24 15:05:08.549,control_force_x,-3.200076
2025-07-24 15:05:08.550,control_force_y,1.781905
2025-07-24 15:05:08.557,position_x,0.870148
2025-07-24 15:05:08.558,position_y,-0.060064
2025-07-24 15:05:08.559,velocity_x,-0.010959
2025-07-24 15:05:08.560,velocity_y,-0.173786
2025-07-24 15:05:08.560,control_force_x,-3.200076
2025-07-24 15:05:08.561,control_force_y,1.781905
2025-07-24 15:05:08.562,position_x,0.870137
2025-07-24 15:05:08.563,position_y,-0.060237
2025-07-24 15:05:08.564,velocity_x,-0.011101
2025-07-24 15:05:08.564,velocity_y,-0.173401
2025-07-24 15:05:08.565,control_force_x,-3.211639
2025-07-24 15:05:08.566,control_force_y,1.763955
2025-07-24 15:05:08.575,position_x,0.870103
2025-07-24 15:05:08.576,position_y,-0.060756
2025-07-24 15:05:08.577,velocity_x,-0.011529
2025-07-24 15:05:08.578,velocity_y,-0.172240
2025-07-24 15:05:08.578,control_force_x,-3.142922
2025-07-24 15:05:08.579,control_force_y,1.816808
2025-07-24 15:05:08.581,position_x,0.870080
2025-07-24 15:05:08.582,position_y,-0.061101
2025-07-24 15:05:08.583,velocity_x,-0.011816
2025-07-24 15:05:08.584,velocity_y,-0.171462
2025-07-24 15:05:08.585,control_force_x,-3.163553
2025-07-24 15:05:08.586,control_force_y,1.782545
2025-07-24 15:05:08.590,position_x,0.870056
2025-07-24 15:05:08.591,position_y,-0.061443
2025-07-24 15:05:08.592,velocity_x,-0.012105
2025-07-24 15:05:08.593,velocity_y,-0.170682
2025-07-24 15:05:08.593,control_force_x,-3.179895
2025-07-24 15:05:08.594,control_force_y,1.750004
2025-07-24 15:05:08.601,position_x,0.870020
2025-07-24 15:05:08.602,position_y,-0.061954
2025-07-24 15:05:08.603,velocity_x,-0.012539
2025-07-24 15:05:08.603,velocity_y,-0.169509
2025-07-24 15:05:08.604,control_force_x,-3.097336
2025-07-24 15:05:08.605,control_force_y,1.779322
2025-07-24 15:05:08.610,position_x,0.869981
2025-07-24 15:05:08.611,position_y,-0.062461
2025-07-24 15:05:08.612,velocity_x,-0.012976
2025-07-24 15:05:08.613,velocity_y,-0.168330
2025-07-24 15:05:08.613,control_force_x,-3.013795
2025-07-24 15:05:08.614,control_force_y,1.701034
2025-07-24 15:05:08.621,position_x,0.869942
2025-07-24 15:05:08.622,position_y,-0.062965
2025-07-24 15:05:08.623,velocity_x,-0.013415
2025-07-24 15:05:08.624,velocity_y,-0.167147
2025-07-24 15:05:08.625,control_force_x,-3.037616
2025-07-24 15:05:08.625,control_force_y,1.716018
2025-07-24 15:05:08.630,position_x,0.869915
2025-07-24 15:05:08.631,position_y,-0.063299
2025-07-24 15:05:08.632,velocity_x,-0.013702
2025-07-24 15:05:08.633,velocity_y,-0.166360
2025-07-24 15:05:08.634,control_force_x,-2.666212
2025-07-24 15:05:08.635,control_force_y,1.499325
2025-07-24 15:05:08.640,position_x,0.869888
2025-07-24 15:05:08.641,position_y,-0.063631
