timestamp,topic,value
2025-07-24 13:58:22.170,position_x,0.000000
2025-07-24 13:58:22.173,position_y,0.000000
2025-07-24 13:58:22.178,velocity_x,0.000000
2025-07-24 13:58:22.181,velocity_y,0.000000
2025-07-24 13:58:22.183,control_force_x,0.000000
2025-07-24 13:58:22.187,control_force_y,0.000000
2025-07-24 13:58:22.191,position_x,0.000000
2025-07-24 13:58:22.193,position_y,0.000000
2025-07-24 13:58:22.195,velocity_x,0.000000
2025-07-24 13:58:22.197,velocity_y,0.000000
2025-07-24 13:58:22.199,control_force_x,0.000000
2025-07-24 13:58:22.201,control_force_y,0.000000
2025-07-24 13:58:22.203,position_x,0.000000
2025-07-24 13:58:22.205,position_y,0.000000
2025-07-24 13:58:22.206,velocity_x,0.000000
2025-07-24 13:58:22.208,velocity_y,0.000000
2025-07-24 13:58:22.209,control_force_x,0.000000
2025-07-24 13:58:22.211,control_force_y,0.000000
2025-07-24 13:58:22.213,position_x,0.000000
2025-07-24 13:58:22.214,position_y,0.000000
2025-07-24 13:58:22.216,velocity_x,0.000000
2025-07-24 13:58:22.217,velocity_y,0.000000
2025-07-24 13:58:22.218,control_force_x,0.000000
2025-07-24 13:58:22.220,control_force_y,0.000000
2025-07-24 13:58:22.222,position_x,0.000000
2025-07-24 13:58:22.223,position_y,0.000000
2025-07-24 13:58:22.224,velocity_x,0.000000
2025-07-24 13:58:22.225,velocity_y,0.000000
2025-07-24 13:58:22.226,control_force_x,0.000000
2025-07-24 13:58:22.227,control_force_y,0.000000
2025-07-24 13:58:22.229,position_x,0.000000
2025-07-24 13:58:22.230,position_y,0.000000
2025-07-24 13:58:22.231,velocity_x,0.000000
2025-07-24 13:58:22.233,velocity_y,0.000000
2025-07-24 13:58:22.234,control_force_x,0.000000
2025-07-24 13:58:22.235,control_force_y,0.000000
2025-07-24 13:58:22.236,position_x,0.000000
2025-07-24 13:58:22.237,position_y,0.000000
2025-07-24 13:58:22.238,velocity_x,0.000000
2025-07-24 13:58:22.239,velocity_y,0.000000
2025-07-24 13:58:22.240,control_force_x,0.000000
2025-07-24 13:58:22.241,control_force_y,0.000000
2025-07-24 13:58:22.242,position_x,0.000000
2025-07-24 13:58:22.243,position_y,0.000000
2025-07-24 13:58:22.244,velocity_x,0.000000
2025-07-24 13:58:22.245,velocity_y,0.000000
2025-07-24 13:58:22.245,control_force_x,0.000000
2025-07-24 13:58:22.246,control_force_y,0.000000
2025-07-24 13:58:22.249,position_x,0.000000
2025-07-24 13:58:22.250,position_y,0.000000
2025-07-24 13:58:22.251,velocity_x,0.000000
2025-07-24 13:58:22.252,velocity_y,0.000000
2025-07-24 13:58:22.253,control_force_x,0.000000
2025-07-24 13:58:22.254,control_force_y,0.000000
2025-07-24 13:58:22.259,position_x,0.000000
2025-07-24 13:58:22.260,position_y,0.000000
2025-07-24 13:58:22.261,velocity_x,0.000000
2025-07-24 13:58:22.262,velocity_y,0.000000
2025-07-24 13:58:22.263,control_force_x,0.000000
2025-07-24 13:58:22.265,control_force_y,0.000000
2025-07-24 13:58:22.269,position_x,0.000000
2025-07-24 13:58:22.270,position_y,0.000000
2025-07-24 13:58:22.272,velocity_x,0.000000
2025-07-24 13:58:22.273,velocity_y,0.000000
2025-07-24 13:58:22.274,control_force_x,0.000000
2025-07-24 13:58:22.276,control_force_y,0.000000
2025-07-24 13:58:22.279,position_x,0.000000
2025-07-24 13:58:22.280,position_y,0.000000
2025-07-24 13:58:22.282,velocity_x,0.000000
2025-07-24 13:58:22.284,velocity_y,0.000000
2025-07-24 13:58:22.286,control_force_x,0.000000
2025-07-24 13:58:22.288,control_force_y,0.000000
2025-07-24 13:58:22.289,position_x,0.000000
2025-07-24 13:58:22.290,position_y,0.000000
2025-07-24 13:58:22.291,velocity_x,0.000000
2025-07-24 13:58:22.292,velocity_y,0.000000
2025-07-24 13:58:22.293,control_force_x,0.000000
2025-07-24 13:58:22.294,control_force_y,0.000000
2025-07-24 13:58:22.299,position_x,0.000000
2025-07-24 13:58:22.300,position_y,0.000000
2025-07-24 13:58:22.303,velocity_x,0.000000
2025-07-24 13:58:22.304,velocity_y,0.000000
2025-07-24 13:58:22.306,control_force_x,0.000000
2025-07-24 13:58:22.307,control_force_y,0.000000
2025-07-24 13:58:22.310,position_x,0.008787
2025-07-24 13:58:22.311,position_y,0.034504
2025-07-24 13:58:22.312,velocity_x,-0.024644
2025-07-24 13:58:22.313,velocity_y,-0.031544
2025-07-24 13:58:22.314,control_force_x,-3.200076
2025-07-24 13:58:22.315,control_force_y,1.781905
2025-07-24 13:58:22.320,position_x,-0.002989
2025-07-24 13:58:22.321,position_y,-0.027454
2025-07-24 13:58:22.322,velocity_x,-0.114019
2025-07-24 13:58:22.323,velocity_y,0.139492
2025-07-24 13:58:22.324,control_force_x,-3.200076
2025-07-24 13:58:22.325,control_force_y,1.781905
2025-07-24 13:58:22.329,position_x,0.004666
2025-07-24 13:58:22.330,position_y,0.006131
2025-07-24 13:58:22.331,velocity_x,-0.138102
2025-07-24 13:58:22.332,velocity_y,0.113075
2025-07-24 13:58:22.333,control_force_x,-3.200076
2025-07-24 13:58:22.334,control_force_y,1.781905
2025-07-24 13:58:22.342,position_x,0.001751
2025-07-24 13:58:22.343,position_y,0.039265
2025-07-24 13:58:22.344,velocity_x,-0.161869
2025-07-24 13:58:22.345,velocity_y,0.089172
2025-07-24 13:58:22.345,control_force_x,-3.200076
2025-07-24 13:58:22.346,control_force_y,1.781905
2025-07-24 13:58:22.354,position_x,-0.003700
2025-07-24 13:58:22.355,position_y,-0.004120
2025-07-24 13:58:22.356,velocity_x,-0.262551
2025-07-24 13:58:22.356,velocity_y,0.248305
2025-07-24 13:58:22.357,control_force_x,-3.142922
2025-07-24 13:58:22.358,control_force_y,1.816808
2025-07-24 13:58:22.360,position_x,0.001944
2025-07-24 13:58:22.360,position_y,0.028908
2025-07-24 13:58:22.361,velocity_x,-0.284483
2025-07-24 13:58:22.362,velocity_y,0.220888
2025-07-24 13:58:22.363,control_force_x,-3.163774
2025-07-24 13:58:22.364,control_force_y,1.782073
2025-07-24 13:58:22.370,position_x,-0.002993
2025-07-24 13:58:22.371,position_y,-0.030498
2025-07-24 13:58:22.371,velocity_x,-0.374383
2025-07-24 13:58:22.372,velocity_y,0.395197
2025-07-24 13:58:22.373,control_force_x,-3.179910
2025-07-24 13:58:22.374,control_force_y,1.749764
2025-07-24 13:58:22.381,position_x,-0.001495
2025-07-24 13:58:22.382,position_y,0.019337
2025-07-24 13:58:22.384,velocity_x,-0.407515
2025-07-24 13:58:22.385,velocity_y,0.355172
2025-07-24 13:58:22.386,control_force_x,-3.184564
2025-07-24 13:58:22.387,control_force_y,1.728300
2025-07-24 13:58:22.392,position_x,-0.001322
2025-07-24 13:58:22.393,position_y,-0.022282
2025-07-24 13:58:22.394,velocity_x,-0.506919
2025-07-24 13:58:22.395,velocity_y,0.511125
2025-07-24 13:58:22.395,control_force_x,-3.114755
2025-07-24 13:58:22.396,control_force_y,1.720172
2025-07-24 13:58:22.400,position_x,-0.002479
2025-07-24 13:58:22.401,position_y,0.026660
2025-07-24 13:58:22.403,velocity_x,-0.534980
2025-07-24 13:58:22.404,velocity_y,0.470898
2025-07-24 13:58:22.404,control_force_x,-3.021568
2025-07-24 13:58:22.405,control_force_y,1.717224
2025-07-24 13:58:22.410,position_x,-0.004970
2025-07-24 13:58:22.411,position_y,-0.013824
