x,y,xdot,ydot
0.8700746399999999,-0.0612894,-0.012746806440689873,-0.16918224617172425
0.869947171935593,-0.06298122246171724,-0.013990121057972461,-0.16465711831419724
0.8698072707250133,-0.06462779364485921,-0.014811363876578615,-0.1603187297191048
0.8696591570862475,-0.06623098094205025,-0.015538919874734712,-0.1566482137865684
0.8695037678875002,-0.06779746307991594,-0.016660022027910632,-0.1534309197460539
0.869337167667221,-0.06933177227737648,-0.018089606647585015,-0.14986915764596487
0.8691562716007452,-0.07083046385383614,-0.019537472864086892,-0.1460370215701153
0.8689608968721043,-0.07229083406953729,-0.021016629600807878,-0.14207317730455998
0.8687507305760962,-0.07371156584258289,-0.022481981615035316,-0.13806389987244683
0.8685259107599459,-0.07509220484130735,-0.023966082200498787,-0.13400094996239237
0.8682862499379409,-0.07643221434093128,-0.025461520532744506,-0.12991355879957167
0.8680316347326135,-0.077731349928927,-0.027011786197671212,-0.12579366302825756
0.8677615168706367,-0.07898928655920957,-0.028523406979218926,-0.12165334536687719
0.8674762828008445,-0.08020582001287835,-0.030042485659257073,-0.11748591548242492
0.867175857944252,-0.0813806791677026,-0.03161660865144969,-0.11326246098612669
0.8668596918577375,-0.08251330377756387,-0.03312822807361859,-0.109046078092657
0.8665284095770013,-0.08360376455849045,-0.03464598626928624,-0.10481191315586137
0.8661819497143084,-0.08465188369004906,-0.036199751216508785,-0.10052917628045169
0.8658199522021434,-0.08565717545285358,-0.03770448268454871,-0.0962358399638061
0.8654429073752978,-0.08661953385249163,-0.03925053053910719,-0.09188136341387096
0.8650504020699068,-0.08753834748663034,-0.04071808482270727,-0.08757862032072723
0.8646432212216797,-0.08841413368983761,-0.042183926038691685,-0.08326078474076766
0.8642213819612927,-0.08924674153724528,-0.04366563290614431,-0.07886863504525908
0.8637847256322313,-0.09003542788769787,-0.04509801000614296,-0.07451731113324964
0.8633337455321699,-0.09078060099903038,-0.046546693069920056,-0.0700643579750215
0.8628682786014708,-0.0914812445787806,-0.0479357302509362,-0.06568946884428542
0.8623889212989614,-0.09213813926722345,-0.049325548974642024,-0.0612262724751064
0.861895665809215,-0.09275040199197451,-0.050716892168141056,-0.05671190099601445
0.8613884968875335,-0.09331752100193466,-0.05202841321494428,-0.0523061122076375
0.860868212755384,-0.09384058212401103,-0.05333629320763215,-0.04780113655949383
0.8603348498233078,-0.09431859348960597,-0.05463869928278728,-0.04325207071463076
0.8597884628304799,-0.09475111419675228,-0.0559211710924093,-0.038689595567724375
0.8592292511195558,-0.09513801015242952,-0.057190167018392794,-0.034107068475112884
0.8586573494493719,-0.09547908083718065,-0.058461810584468914,-0.029501270032463958
0.8580727313435272,-0.0957740935375053,-0.05979195827952921,-0.0248741257104679
0.8574748117607319,-0.09602283479460998,-0.061367377680794456,-0.02026531704839203
0.8568611379839239,-0.09622548796509389,-0.06310146039220178,-0.015033299470879682
0.8562301233800019,-0.09637582095980268,-0.0641562951282936,-0.009226243862458787
0.855588560428719,-0.09646808339842727,-0.06539563499443556,-0.003754627471288907
0.8549346040787746,-0.09650562967314016,-0.06641809775176973,0.0017360342436654177
0.8542704231012569,-0.09648826933070351,-0.06743577923689902,0.007067668124528413
0.8535960653088879,-0.09641759264945822,-0.06833475959263262,0.012372559258398787
0.8529127177129615,-0.09629386705687423,-0.06917580471737175,0.017591672240796635
0.8522209596657878,-0.09611795033446627,-0.06995407128604257,0.02273571437907928
0.8515214189529274,-0.09589059319067547,-0.07066906131713895,0.02782023885242063
0.850814728339756,-0.09561239080215127,-0.07128968363891183,0.032913979176652786
0.8501018315033669,-0.09528325101038473,-0.07183917825632707,0.0379709787933211
0.8493834397208037,-0.09490354122245152,-0.07237119832628859,0.042938341004155556
0.8486597277375407,-0.09447415781240996,-0.07279309313828772,0.04793170206435729
0.8479317968061578,-0.09399484079176638,-0.07313181134681246,0.052890160970581905
0.8472004786926897,-0.09346593918206056,-0.07340126348581438,0.05777932344461069
0.8464664660578315,-0.09288814594761445,-0.07360646761801168,0.0626007720145491
0.8457304013816513,-0.09226213822746895,-0.07368353788384922,0.06736374052824977
0.8449935660028128,-0.09158850082218646,-0.07376051926982441,0.07200383450795432
0.8442559608101146,-0.09086846247710692,-0.07372232118200156,0.07660387953097231
0.8435187375982945,-0.0901024236817972,-0.07362996949302099,0.08109075970156888
0.8427824379033644,-0.08929151608478152,-0.07347872110489095,0.08551390017936877
0.8420476506923155,-0.08843637708298784,-0.07326681306570208,0.08988727651934482
0.8413149825616585,-0.08753750431779439,-0.07298901982769551,0.09422335681463681
0.8405850923633815,-0.08659527074964803,-0.07261456895473234,0.0984401656984886
0.8398589466738342,-0.08561086909266313,-0.07219895805599857,0.10253481785875383
0.8391369570932742,-0.08458552091407559,-0.071728622865277,0.10656437147513352
0.8384196708646214,-0.08351987719932426,-0.07119520719844133,0.11044746454057927
0.8377077187926371,-0.08241540255391847,-0.07060994423754446,0.11433122836452592
0.8370016193502616,-0.08127209027027321,-0.06997437471070522,0.11809708338643325
0.8363018756031546,-0.08009111943640888,-0.06928702147105634,0.12178902476111213
0.8356090053884441,-0.07887322918879776,-0.06854336952953292,0.12542817032630638
0.8349235716931488,-0.07761894748553469,-0.06772957247450612,0.1290907488013261
0.8342462759684037,-0.07632803999752143,-0.06690351990351863,0.13258327204187267
0.8335772407693686,-0.0750022072771027,-0.06600248383152856,0.13605066454962986
0.8329172159310533,-0.07364170063160641,-0.06505097266489947,0.13947025651253037
0.8322667062044042,-0.0722469980664811,-0.0640510717338544,0.14283536886601228
0.8316261954870657,-0.07081864437782098,-0.06299389492457427,0.1461517490112354
0.8309962565378199,-0.06935712688770863,-0.06188121667939998,0.14941325648286255
0.8303774443710259,-0.06786299432288001,-0.06071155237977406,0.15261680059959787
0.8297703288472281,-0.06633682631688403,-0.05948849507850992,0.155760245910299
0.829175443896443,-0.06477922385778104,-0.05820574043506554,0.15884095945962295
0.8285933864920924,-0.0631908142631848,-0.056958376967860325,0.1618525884776728
0.8280238027224137,-0.06157228837840808,-0.055499907871840344,0.16482743257882723
0.8274688036436953,-0.05992401405261981,-0.05413508336863135,0.16770546725720387
0.826927452810009,-0.05824695938004777,-0.05266670998867426,0.17053542041244316
0.8264007857101223,-0.05654160517592334,-0.05113483035074798,0.1733031066637609
0.8258894374066148,-0.05480857410928573,-0.04963127476307669,0.1760023739620562
0.8253931246589841,-0.05304855036966517,-0.047976755823288746,0.17867553573391323
0.8249133571007512,-0.05126179501232604,-0.04636398618009075,0.1812793343924122
0.8244497172389503,-0.049449001668401917,-0.04469155445290892,0.18384162775143262
0.8240028016944212,-0.04761058539088759,-0.04299750541608984,0.18635171890061983
0.8235728266402603,-0.04574706820188139,-0.04123996294326345,0.18881443907992726
0.8231604270108277,-0.04385892381108211,-0.03946616427351215,0.19119165477298264
0.8227657653680925,-0.041947007263352286,-0.03761915974556004,0.1934837262257325
0.8223895737706369,-0.04001217000109496,-0.03572992282901808,0.19565529241679258
0.8220322745423467,-0.038055617076927034,-0.033800074783455446,0.19769471663817353
0.8216942737945122,-0.0360786699105453,-0.03183317125539004,0.19959521052926812
0.8213759420819583,-0.03408271780525262,-0.02981283670966917,0.201372583553843
0.8210778137148617,-0.03206899196971419,-0.02775461969014924,0.20302575054110164
0.8208002675179602,-0.030038734464303173,-0.02567871219683475,0.20455480832139197
0.8205434803959919,-0.027993186381089254,-0.023589441426804518,0.20597021826760856
0.8203075859817238,-0.025933484198413168,-0.021488376589936055,0.207277380601383
0.8200927022158244,-0.023860710392399335,-0.01937099662344974,0.20848328877577715
0.81989899224959,-0.021775877504641564,-0.01723434671607518,0.20959038522662418
0.8197266487824292,-0.01967997365237532,-0.015072049364588114,0.210602019828462
