ax,ay
-0.91980827,0.21336147
-0.9668557,0.24613222
-0.74373746,0.009928593
-0.78939015,0.034601867
-0.81459004,0.084916644
-0.86575234,0.13266437
-0.9145836,0.16322531
-0.69285256,-0.06102336
-0.73906344,-0.043146517
-0.7865654,-0.004118441
-0.8086245,0.043910407
-0.8585725,0.09070692
-0.6683797,-0.14208461
-0.7148067,-0.11047506
-0.73150295,-0.07663489
-0.77979237,-0.037318755
-0.82578516,0.008588003
-0.63981074,-0.1988479
-0.6598949,-0.16687444
-0.70500404,-0.1380008
-0.7469391,-0.10449335
-0.78993696,-0.06323183
-0.60547644,-0.262442
-0.6527309,-0.23476729
-0.6947633,-0.2055549
-0.73672795,-0.16165408
-0.7796548,-0.12470473
-0.8216491,-0.08511799
-0.6048166,-0.2868607
-0.6725628,-0.26486224
-0.71403795,-0.2215429
-0.75090927,-0.19089513
-0.7924964,-0.13684161
-0.6047646,-0.34916043
-0.64682096,-0.3107728
-0.68443394,-0.2845595
-0.7185639,-0.24274598
-0.5328458,-0.4161084
-0.57870114,-0.39681825
-0.62300146,-0.36152053
-0.65776414,-0.3210045
-0.7192693,-0.28578824
-0.7492073,-0.25715744
-0.5629696,-0.4379478
-0.60895604,-0.4049983
-0.6450026,-0.3666016
-0.7013337,-0.33062363
-0.73270035,-0.3059965
-0.7923861,-0.2643453
-0.57788295,-0.45146334
-0.63846594,-0.41755548
-0.6702903,-0.3796258
-0.7266682,-0.34590325
-0.7569381,-0.30473524
-0.5652053,-0.49043727
-0.600115,-0.4552674
-0.6577954,-0.42254585
-0.44698957,-0.59012103
-0.748554,-0.3536054
-0.55006206,-0.5324918
-0.5898701,-0.48762664
-0.6473011,-0.4560803
-0.6987312,-0.4228903
-0.49035823,-0.5953661
-0.53311354,-0.56672585
-0.5964249,-0.52657676
-0.6517732,-0.4955728
-0.67448974,-0.45884922
-0.7247856,-0.41320765
-0.52127457,-0.59205985
-0.58240026,-0.5658401
-0.61168045,-0.53317493
-0.66348654,-0.48861462
-0.7114443,-0.45751148
-0.5025934,-0.6208256
-0.56241965,-0.5955214
-0.6172541,-0.56787306
-0.66743463,-0.5240398
-0.45813382,-0.6896855
-0.7416697,-0.4464984
-0.534344,-0.62808865
-0.5881524,-0.58779514
-0.6380611,-0.5453371
-0.6812692,-0.51498306
-0.72919244,-0.47301662
-0.51855004,-0.65426934
-0.5726473,-0.6158129
-0.61899734,-0.5732033
-0.663613,-0.5403552
-0.70481974,-0.5010404
-0.7764154,-0.4610051
-0.56561637,-0.64775443
-0.60834605,-0.60779
-0.6545086,-0.5696294
-0.6940001,-0.52835244
-0.4866003,-0.6994285
-0.5296844,-0.66845953
-0.60127926,-0.63444036
-0.64266574,-0.59439087
-0.6833749,-0.55470765
-0.4789503,-0.717317
-0.51683855,-0.69225204
-0.5871459,-0.658764
-0.6256149,-0.6173556
-0.6650018,-0.57673174
-0.7261438,-0.5388009
-0.5142696,-0.71086645
-0.55297226,-0.679324
-0.6177477,-0.6413292
-0.65423036,-0.5993172
-0.45612338,-0.7338488
-0.51236105,-0.7212715
-0.5426193,-0.69757307
-0.87368274,-0.41471058
-0.6349243,-0.6212394
-0.6686699,-0.578512
-0.48827657,-0.72539806
-0.51955366,-0.7032052
-0.5780586,-0.68195444
-0.61305207,-0.6415687
-0.43999875,-0.7506375
-0.47546124,-0.73135555
-0.5232275,-0.7144731
-0.84665537,-0.4583969
-0.6038159,-0.6628803
-0.66136384,-0.62361354
-0.46044162,-0.7373511
-0.50776803,-0.7201488
-0.8225126,-0.47854766
-0.58005464,-0.6717057
-0.63698155,-0.6418053
-0.6928727,-0.59742725
-0.48259628,-0.723063
-0.5273484,-0.70454544
-0.5751485,-0.68141425
-0.6064844,-0.651895
-0.44046792,-0.7517471
-0.4846039,-0.73259526
-0.78496003,-0.5163004
-0.8346948,-0.46563068
-0.5835762,-0.6603296
-0.4226049,-0.756634
-0.46392477,-0.73683107
-0.5073599,-0.7181077
-0.81635076,-0.48499864
-0.8637952,-0.43539846
-0.3969381,-0.7593206
-0.43970883,-0.73958266
-0.4823866,-0.72019666
-0.5223002,-0.700082
-0.8652057,-0.45713818
-0.3978434,-0.76855934
-0.43650886,-0.74752444
-0.4767623,-0.727778
-0.51553875,-0.70681083
-0.55285186,-0.68537295
-0.90561795,-0.42561677
-0.4234536,-0.7529284
-0.46288893,-0.7324552
-0.49819347,-0.71042407
-0.83148724,-0.49458104
-0.8716959,-0.44245946
-0.6306067,-0.6314748
-0.6805364,-0.5950662
-0.7265412,-0.5593431
-0.5049705,-0.69088364
-0.8434602,-0.45875752
-0.88012177,-0.405409
-0.6395459,-0.6007448
-0.68585217,-0.564587
-0.47530127,-0.6931435
-0.8023794,-0.47492594
-0.8404993,-0.42313218
-0.59665215,-0.60692036
-0.9523895,-0.32779124
-0.4330176,-0.69197845
-0.75042826,-0.49337432
-0.51315606,-0.6456263
-0.8580027,-0.39628574
-0.61412954,-0.58021724
-0.65601826,-0.5432214
-0.7227103,-0.510652
